iter	RMSE
318	30732.41687
319	30706.57114
320	30681.58754
321	30661.82266
322	30643.1005
323	30621.39919
324	30597.99828
325	30574.49313
326	30549.36449
327	30528.07561
328	30504.85663
329	30489.22814
330	30466.39286
331	30444.40825
332	30419.76973
333	30397.26927
334	30376.10182
335	30352.88572
336	30326.89538
337	30312.56152
338	30292.5946
339	30270.24276
340	30249.33104
341	30226.12784
342	30203.68054
343	30179.36692
344	30158.98229
345	30138.42318
346	30113.86542
347	30100.94374
348	30084.8871
349	30062.81217
350	30045.10261
351	30026.62228
352	30009.34361
353	29990.41633
354	29973.09757
355	29954.53801
356	29936.76473
357	29920.34359
358	29903.15933
359	29885.6877
360	29868.15538
361	29847.7907
362	29828.46329
363	29812.47402
364	29796.48316
365	29775.2542
366	29758.83987
367	29738.26821
368	29720.93721
369	29705.53846
370	29688.94518
371	29670.91825
372	29652.67658
373	29634.34418
374	29616.90498
375	29596.21062
376	29576.74068
377	29560.00564
378	29541.87675
379	29523.56323
380	29508.37429
381	29494.2317
382	29483.34403
383	29467.93641
384	29447.65581
385	29432.17501
386	29417.61193
387	29401.72794
388	29386.31871
389	29370.84382
390	29358.25781
391	29342.92613
392	29328.49687
393	29318.71782
394	29302.89578
395	29281.41171
396	29267.31831
397	29249.41175
398	29233.94998
399	29217.62989
400	29199.66247
401	29185.79746
402	29170.90954
403	29151.60282
404	29137.92798
405	29122.00223
406	29105.02833
407	29092.90017
408	29079.45229
409	29064.30384
410	29039.12805
411	29026.28389
412	29009.5329
413	28999.07422
414	28987.12237
415	28973.70704
416	28961.44105
417	28946.85854
418	28933.61226
419	28919.78107
420	28903.79104
421	28890.55465
422	28875.96341
423	28864.34607
424	28852.51686
425	28836.79871
426	28828.05113
427	28815.24297
428	28799.7531
429	28790.6658
430	28777.48334
431	28765.68067
432	28751.54072
433	28741.1513
434	28731.17797
435	28721.05095
436	28705.1259
437	28693.69914
438	28683.25495
439	28672.32292
440	28660.5814
441	28648.89442
442	28637.96736
443	28627.48208
444	28616.41384
445	28605.07729
446	28594.58697
447	28575.19353
448	28561.72607
449	28550.88889
450	28538.24615
451	28528.33515
452	28517.23771
453	28508.7423
454	28493.53201
455	28478.71389
456	28464.41489
457	28453.57621
458	28443.5838
459	28432.76462
460	28424.02133
461	28403.92227
462	28392.31106
463	28382.89725
464	28370.12749
465	28360.35032
466	28349.17151
467	28333.70366
468	28321.9541
469	28311.88532
470	28302.35695
471	28287.68479
472	28278.89809
473	28268.29018
474	28256.83704
475	28247.43235
476	28237.93615
477	28224.65654
478	28212.71095
479	28202.7182
480	28189.81136
481	28178.9384
482	28170.72148
483	28158.65938
484	28145.39427
485	28134.33311
486	28122.48911
487	28112.99678
488	28101.82066
489	28091.03112
490	28074.96168
491	28065.35142
492	28056.50163
493	28044.19791
494	28033.17823
495	28024.06128
496	28015.16316
497	28006.10273
498	27987.00794
499	27978.15936
500	27963.50583
501	27952.00676
502	27939.03212
503	27922.2131
504	27910.88358
505	27899.13032
506	27885.21187
507	27876.21466
508	27868.55906
509	27858.6535
510	27853.63818
511	27843.8795
512	27833.3184
513	27822.71828
514	27810.55987
515	27801.81576
516	27791.4072
517	27783.17923
518	27776.17464
519	27768.00008
520	27761.30266
521	27753.23934
522	27746.11602
523	27735.47361
524	27725.74597
525	27714.24126
526	27703.85402
527	27699.58746
528	27686.31039
529	27677.03326
530	27669.31504
531	27661.58982
532	27651.55921
533	27643.27834
534	27635.49018
535	27627.98602
536	27617.01074
537	27607.37327
538	27598.49307
539	27589.4235
540	27576.78815
541	27570.18382
542	27559.90142
543	27550.87371
544	27542.39831
545	27532.09708
546	27522.78945
547	27513.40064
548	27505.51089
549	27495.36927
550	27488.34356
551	27477.93421
552	27467.30783
553	27454.29931
554	27450.58954
555	27444.03473
556	27432.04096
557	27424.04895
558	27419.35221
559	27408.34415
560	27401.94115
561	27395.06126
562	27387.60738
563	27379.11036
564	27373.78594
565	27364.22344
566	27360.30346
567	27353.18095
568	27342.80935
569	27334.30616
570	27323.83416
571	27316.07652
572	27311.94409
573	27305.05221
574	27295.57419
575	27289.87693
576	27284.82739
577	27278.4252
578	27269.28214
579	27259.25136
580	27251.65288
581	27242.72293
582	27235.34074
583	27229.27075
584	27219.91961
585	27211.76647
586	27203.01222
587	27193.17486
588	27186.72233
589	27180.09402
590	27172.34532
591	27166.39133
592	27153.73082
593	27146.72257
594	27138.34226
595	27130.71979
596	27126.01134
597	27122.26653
598	27110.59324
599	27100.61508
600	27091.474
601	27083.66247
602	27077.57144
603	27070.10728
604	27063.14972
605	27055.84479
606	27047.32718
607	27039.09759
608	27034.21557
609	27027.42081
610	27017.61421
611	27010.43418
612	27004.4187
613	26998.63988
614	26991.84975
615	26988.40743
616	26981.2672
617	26974.8785
618	26970.55427
619	26963.98285
620	26955.99485
621	26948.48763
622	26944.97118
623	26941.82887
624	26934.93768
625	26928.00701
626	26919.82079
627	26916.28194
628	26909.91324
629	26900.8095
630	26892.8679
631	26884.01271
632	26880.33646
633	26874.06494
634	26865.58511
635	26857.48566
636	26848.52398
637	26842.73612
638	26837.47057
639	26828.4001
640	26821.49764
641	26815.80499
642	26810.58817
643	26803.88085
644	26797.08673
645	26788.63132
646	26783.02126
647	26776.89977
648	26772.88182
649	26766.01333
650	26761.09449
651	26749.28414
652	26739.58917
653	26730.42855
654	26726.52729
655	26720.92863
656	26715.8266
657	26706.88002
658	26702.447
659	26699.11685
660	26693.79854
661	26685.60207
662	26681.92987
663	26677.50164
664	26673.62131
665	26668.0485
666	26656.91824
667	26649.54882
668	26641.76046
669	26635.20586
670	26631.19805
671	26625.02978
672	26616.95812
673	26608.16264
674	26604.00369
675	26596.15779
676	26590.10869
677	26583.83527
678	26576.41474
679	26572.01331
680	26565.39006
681	26558.14688
682	26553.04287
683	26548.80976
684	26541.3694
685	26534.69808
686	26531.2292
687	26526.17132
688	26517.88714
689	26509.71622
690	26502.76864
691	26498.47221
692	26492.73335
693	26488.34239
694	26482.58368
695	26477.13123
696	26469.01277
697	26463.79188
698	26453.73717
699	26446.26405
700	26439.00861
701	26432.87574
702	26425.32416
703	26418.64808
704	26415.2785
705	26408.36686
706	26398.42977
707	26394.26427
708	26389.98352
709	26381.60866
710	26375.07521
711	26366.97385
712	26361.25951
713	26354.224
714	26348.4106
715	26344.39046
716	26336.96603
717	26330.21826
718	26326.6827
719	26322.36212
720	26318.75599
721	26311.63337
722	26307.82858
723	26301.19431
724	26293.91031
725	26290.01075
726	26280.36532
727	26275.76578
728	26268.05576
729	26262.05499
730	26253.58352
731	26248.48555
732	26241.66454
733	26233.84661
734	26229.78323
735	26222.78704
736	26213.23467
737	26207.98532
738	26202.12303
739	26197.79881
740	26192.55792
741	26185.66656
742	26180.1348
743	26175.05078
744	26170.42045
745	26164.14285
746	26157.4251
747	26148.80254
748	26142.86824
749	26138.44982
750	26133.54644
751	26129.59946
752	26123.59827
753	26115.67355
754	26111.36616
755	26108.27719
756	26101.9505
757	26096.63021
758	26091.17189
759	26086.82269
760	26080.95443
761	26077.4774
762	26069.69041
763	26062.42312
764	26057.93119
765	26049.32707
766	26041.8643
767	26038.40696
768	26031.7735
769	26026.54911
770	26018.1867
771	26014.10783
772	26010.36961
773	26006.87051
774	26001.94046
775	25995.50847
776	25989.9414
777	25985.41437
778	25978.18131
779	25975.62337
780	25966.52122
781	25962.70106
782	25956.54348
783	25951.59265
784	25946.68723
785	25941.57189
786	25936.97444
787	25934.38808
788	25929.1004
789	25922.25506
790	25918.90052
791	25914.32293
792	25908.63988
793	25905.15349
794	25900.53615
795	25895.05456
796	25893.4215
797	25889.48095
798	25886.1912
799	25879.77708
800	25873.92487
801	25870.05328
802	25866.19544
803	25860.86436
804	25855.61159
805	25847.19378
806	25841.08195
807	25836.55577
808	25834.05216
809	25827.21979
810	25819.64176
811	25817.26246
812	25812.53434
813	25808.11324
814	25801.77641
815	25795.90851
816	25791.59884
817	25785.49338
818	25781.92547
819	25776.20063
820	25770.0267
821	25762.14472
822	25752.46789
823	25748.76541
824	25740.59791
825	25734.90145
826	25729.84082
827	25723.87547
828	25717.51578
829	25712.22449
830	25708.38558
831	25705.24745
832	25695.54174
833	25688.94953
834	25684.77957
835	25679.22998
836	25674.11451
837	25671.63837
838	25667.36943
839	25662.2987
840	25658.21689
841	25654.24812
842	25650.67227
843	25642.63832
844	25636.14768
845	25631.08605
846	25625.34374
847	25617.12054
848	25612.65757
849	25607.0762
850	25603.55216
851	25598.08881
852	25593.99373
853	25588.35946
854	25582.34539
855	25578.74984
856	25574.5296
857	25569.39451
858	25563.68188
859	25559.20604
860	25555.30086
861	25551.21006
862	25543.16306
863	25539.57863
864	25534.86435
865	25528.13054
866	25522.8212
867	25514.84483
868	25510.56501
869	25506.92115
870	25499.81979
871	25494.51244
872	25486.6283
873	25483.38058
874	25478.46932
875	25472.19837
876	25462.07214
877	25454.33481
878	25449.85254
879	25444.82442
880	25440.21845
881	25436.8249
882	25430.71728
883	25424.77665
884	25418.65093
885	25415.40603
886	25408.2599
887	25404.836
888	25401.74013
889	25397.18931
890	25390.20245
891	25384.9779
892	25380.01043
893	25375.44514
894	25371.3102
895	25369.12301
896	25366.20993
897	25359.91979
898	25356.38358
899	25352.41205
900	25348.06918
901	25343.61745
902	25337.05873
903	25332.52791
904	25329.7135
905	25327.42786
906	25322.95776
907	25319.69291
908	25313.1758
909	25306.86046
910	25301.46413
911	25296.65046
912	25294.40564
913	25291.55441
914	25284.30452
915	25279.17687
916	25276.29061
917	25274.3158
918	25268.19836
919	25262.25871
920	25258.36124
921	25253.47937
922	25250.31073
923	25248.09255
924	25245.34946
925	25240.1962
926	25235.20876
927	25230.42526
928	25227.12337
929	25222.02862
930	25218.91832
931	25214.40664
932	25207.48447
933	25200.88702
934	25195.80079
935	25191.13149
936	25186.48549
937	25183.39223
938	25175.87205
939	25170.9958
940	25165.49712
941	25160.64593
942	25155.92355
943	25150.62058
944	25144.61015
945	25142.72148
946	25137.63895
947	25132.85181
948	25127.62022
949	25123.95242
950	25117.68326
951	25114.63587
952	25110.46222
953	25105.81634
954	25100.79027
955	25094.02795
956	25088.55563
957	25085.18021
958	25078.48996
959	25074.41345
960	25070.92762
961	25067.00868
962	25064.1005
963	25059.31246
964	25054.75235
965	25051.47107
966	25047.16644
967	25041.6213
968	25036.21349
969	25029.2771
970	25023.63714
971	25018.54982
972	25010.8098
973	25005.44808
974	25000.90717
975	24997.29953
976	24992.6801
977	24986.58317
978	24980.4843
979	24975.48604
980	24969.54315
981	24964.35136
982	24959.20521
983	24954.10574
984	24949.25707
985	24944.38908
986	24939.67822
987	24935.25912
988	24929.70501
989	24924.5154
990	24920.05947
991	24913.49851
992	24908.4581
993	24904.70128
994	24900.23915
995	24895.67977
996	24892.71884
997	24888.32108
998	24884.79481
999	24879.78796
