iter	Passed	Remaining
129	4215	60645
130	4250	60635
131	4313	61037
132	4341	60944
133	4372	60882
134	4398	60766
135	4422	60614
136	4451	60534
137	4480	60456
138	4509	60370
139	4542	60347
140	4572	60286
141	4601	60211
142	4630	60133
143	4662	60095
144	4695	60072
145	4724	59989
146	4749	59871
147	4787	59907
148	4821	59890
149	4847	59779
150	4875	59704
151	4909	59685
152	4937	59607
153	4969	59565
154	5000	59524
155	5029	59446
156	5059	59397
157	5090	59345
158	5117	59250
159	5153	59264
160	5181	59190
161	5211	59127
162	5243	59089
163	5272	59026
164	5304	58989
165	5346	59067
166	5376	59013
167	5408	58982
168	5437	58915
169	5463	58811
170	5490	58722
171	5519	58656
172	5546	58574
173	5577	58533
174	5604	58451
175	5631	58362
176	5660	58299
177	5689	58234
178	5718	58172
179	5745	58093
180	5772	58014
181	5802	57957
182	5825	57844
183	5859	57827
184	5886	57749
185	5917	57716
186	5951	57704
187	5981	57654
188	6015	57636
189	6042	57566
190	6073	57521
191	6104	57485
192	6130	57400
193	6157	57322
194	6181	57215
195	6209	57156
196	6238	57094
197	6266	57028
198	6292	56947
199	6319	56878
200	6356	56888
201	6389	56876
202	6416	56797
203	6448	56775
204	6476	56712
205	6499	56605
206	6528	56545
207	6551	56447
208	6579	56385
209	6607	56320
210	6635	56259
211	6667	56237
212	6695	56171
213	6717	56065
214	6751	56052
215	6778	55988
216	6805	55917
217	6830	55831
218	6859	55780
219	6887	55729
220	6915	55668
221	6937	55565
222	6963	55486
223	6988	55410
224	7014	55336
225	7042	55278
226	7069	55218
227	7101	55195
228	7128	55127
229	7159	55098
230	7188	55046
231	7217	55003
232	7241	54920
233	7272	54882
234	7299	54824
235	7321	54728
236	7356	54722
237	7382	54653
238	7413	54624
239	7445	54600
240	7475	54565
241	7501	54493
242	7525	54415
243	7555	54371
244	7583	54325
245	7616	54307
246	7645	54264
247	7671	54198
248	7705	54183
249	7738	54169
250	7769	54140
251	7800	54106
252	7835	54105
253	7868	54089
254	7901	54073
255	7933	54044
256	7961	53992
257	7995	53986
258	8028	53964
259	8061	53952
260	8093	53924
261	8126	53909
262	8156	53871
263	8182	53805
264	8216	53792
265	8242	53728
266	8275	53714
267	8303	53662
268	8334	53630
269	8394	53788
270	8420	53724
271	8445	53652
272	8470	53585
273	8499	53540
274	8530	53508
275	8561	53476
276	8592	53446
277	8619	53393
278	8648	53345
279	8674	53289
280	8702	53237
281	8730	53185
282	8760	53153
283	8788	53099
284	8816	53051
285	8848	53028
286	8876	52979
287	8901	52911
288	8929	52863
289	8959	52828
290	8984	52766
291	9016	52741
292	9045	52696
293	9072	52644
294	9105	52627
295	9133	52579
296	9163	52543
297	9190	52490
298	9220	52457
299	9254	52444
300	9281	52389
301	9312	52362
302	9340	52312
303	9368	52264
304	9408	52286
305	9437	52248
306	9468	52214
307	9500	52192
308	9526	52133
309	9548	52055
310	9566	51955
311	9594	51907
312	9619	51848
313	9640	51765
314	9661	51680
315	9685	51613
316	9711	51558
317	9726	51445
318	9743	51342
319	9769	51287
320	9789	51202
321	9808	51116
322	9830	51039
323	9849	50949
324	9876	50900
325	9906	50867
326	9943	50874
327	9970	50825
328	9997	50779
329	10016	50691
330	10047	50661
331	10067	50580
332	10095	50539
333	10116	50459
334	10139	50395
335	10160	50318
336	10180	50237
337	10212	50216
338	10238	50165
339	10269	50140
340	10294	50085
341	10324	50052
342	10359	50047
343	10386	50001
344	10415	49964
345	10439	49902
346	10461	49833
347	10491	49806
348	10519	49766
349	10550	49739
350	10572	49671
351	10599	49626
352	10629	49593
353	10656	49548
354	10695	49561
355	10728	49543
356	10760	49522
357	10792	49501
358	10814	49435
359	10833	49350
360	10864	49324
361	10891	49281
362	10918	49237
363	10938	49164
364	10966	49121
365	10983	49034
366	11013	49005
367	11034	48935
368	11055	48866
369	11075	48792
370	11092	48707
371	11123	48679
372	11141	48597
373	11168	48557
374	11193	48507
375	11223	48474
376	11258	48467
377	11279	48401
378	11312	48383
379	11341	48349
380	11361	48278
381	11393	48258
382	11417	48204
383	11475	48293
384	11505	48262
385	11535	48235
386	11562	48190
387	11591	48157
388	11617	48112
389	11648	48086
390	11675	48046
391	11707	48023
392	11735	47985
393	11767	47966
394	11791	47911
395	11818	47870
396	11844	47826
397	11872	47786
398	11902	47757
399	11924	47698
400	11948	47646
401	11970	47582
402	12000	47556
403	12020	47485
404	12044	47434
405	12080	47428
406	12116	47422
407	12154	47424
408	12181	47387
409	12208	47346
410	12239	47318
411	12263	47266
412	12290	47225
413	12316	47185
414	12344	47146
415	12372	47109
416	12396	47057
417	12426	47031
418	12463	47026
419	12500	47025
420	12523	46970
421	12547	46918
422	12572	46873
423	12598	46829
424	12627	46796
425	12656	46764
426	12694	46764
427	12727	46745
428	12759	46724
429	12787	46689
430	12822	46677
431	12853	46651
432	12893	46660
433	12926	46643
434	12970	46663
435	12998	46627
436	13032	46612
437	13066	46596
438	13105	46601
439	13134	46568
440	13168	46551
441	13194	46510
442	13226	46487
443	13263	46481
444	13296	46462
445	13335	46465
446	13363	46428
447	13397	46413
448	13422	46365
449	13460	46365
450	13488	46327
451	13516	46291
452	13549	46270
453	13576	46232
454	13601	46185
455	13627	46143
456	13663	46132
457	13693	46104
458	13729	46094
459	13766	46088
460	13805	46087
461	13841	46077
462	13873	46054
463	13895	45998
464	13927	45974
465	13966	45976
466	14006	45978
467	14032	45936
468	14065	45916
469	14101	45903
470	14128	45864
471	14167	45864
472	14197	45833
473	14231	45815
474	14259	45781
475	14289	45750
476	14324	45734
477	14356	45713
478	14389	45690
479	14418	45659
480	14445	45618
481	14489	45631
482	14520	45606
483	14555	45592
484	14591	45580
485	14631	45581
486	14665	45563
487	14742	45677
488	14799	45731
489	14841	45734
490	14875	45717
491	14915	45716
492	14949	45697
493	14985	45684
494	15018	45661
495	15055	45650
496	15091	45637
497	15129	45631
498	15159	45599
499	15205	45615
500	15247	45619
501	15295	45642
502	15340	45656
503	15368	45618
504	15397	45584
505	15429	45555
506	15460	45527
507	15524	45594
508	15547	45543
509	15571	45492
510	15605	45471
511	15631	45430
512	15662	45399
513	15698	45385
514	15725	45345
515	15750	45298
516	15779	45262
517	15807	45225
518	15843	45209
519	15875	45184
520	15903	45146
521	15931	45108
522	15964	45085
523	15995	45057
524	16025	45025
525	16055	44991
526	16091	44977
527	16120	44942
528	16152	44916
529	16180	44877
530	16207	44837
531	16238	44808
532	16273	44790
533	16304	44761
534	16326	44707
535	16361	44688
536	16401	44684
537	16436	44666
538	16472	44649
539	16503	44620
540	16543	44615
541	16580	44601
542	16636	44638
543	16692	44677
544	16745	44705
545	16791	44715
546	16837	44724
547	16893	44762
548	16940	44774
549	16976	44756
550	17010	44734
551	17048	44721
552	17079	44691
553	17110	44660
554	17143	44633
555	17180	44619
556	17214	44596
557	17252	44583
558	17288	44566
559	17324	44547
560	17360	44530
561	17421	44575
562	17457	44559
563	17495	44544
564	17530	44524
565	17572	44520
566	17609	44505
567	17643	44481
568	17688	44484
569	17727	44474
570	17759	44445
571	17783	44395
572	17818	44374
573	17844	44330
574	17875	44299
575	17892	44233
576	17927	44212
577	17967	44202
578	18000	44177
579	18031	44146
580	18063	44117
581	18096	44090
582	18124	44052
583	18153	44016
584	18183	43982
585	18220	43965
586	18255	43943
587	18285	43911
588	18318	43882
589	18345	43843
590	18373	43803
591	18400	43764
592	18429	43726
593	18462	43701
594	18491	43664
595	18517	43621
596	18547	43589
597	18582	43566
598	18610	43529
599	18644	43504
600	18670	43460
601	18701	43430
602	18725	43383
603	18752	43342
604	18788	43321
605	18821	43295
606	18850	43259
607	18874	43213
608	18904	43179
609	18931	43137
610	18959	43100
611	18992	43074
612	19020	43036
613	19052	43007
614	19084	42979
615	19112	42942
616	19139	42900
617	19176	42882
618	19204	42846
619	19237	42819
620	19265	42782
621	19293	42743
622	19321	42705
623	19356	42684
624	19385	42647
625	19412	42607
626	19439	42569
627	19469	42535
628	19500	42504
629	19536	42484
630	19607	42540
631	19634	42500
632	19662	42462
633	19694	42432
634	19721	42392
635	19752	42361
636	19782	42328
637	19811	42292
638	19840	42257
639	19868	42220
640	19897	42184
641	19926	42150
642	19957	42117
643	19988	42087
644	20021	42061
645	20048	42022
646	20084	41999
647	20112	41962
648	20138	41920
649	20159	41870
650	20191	41840
651	20220	41806
652	20248	41768
653	20277	41734
654	20304	41693
655	20331	41655
656	20358	41615
657	20384	41574
658	20415	41543
659	20443	41506
660	20467	41461
661	20492	41419
662	20516	41373
663	20546	41340
664	20573	41302
665	20613	41288
666	20647	41263
667	20673	41222
668	20704	41192
669	20732	41155
670	20757	41113
671	20792	41090
672	20820	41053
673	20847	41014
674	20878	40983
675	20908	40950
676	20936	40914
677	20964	40878
678	20989	40834
679	21015	40793
680	21045	40761
681	21068	40716
682	21098	40683
683	21122	40638
684	21143	40590
685	21168	40546
686	21193	40504
687	21216	40459
688	21247	40428
689	21276	40393
690	21306	40361
691	21329	40315
692	21361	40288
693	21386	40246
694	21415	40212
695	21450	40188
696	21478	40152
697	21505	40115
698	21536	40085
699	21566	40052
700	21599	40025
701	21629	39992
702	21661	39963
703	21688	39926
704	21714	39886
705	21740	39847
706	21767	39808
707	21800	39782
708	21825	39741
709	21858	39715
710	21884	39674
711	21908	39631
712	21938	39600
713	21965	39563
714	21998	39536
715	22030	39507
716	22058	39471
717	22088	39438
718	22114	39400
719	22142	39364
720	22172	39331
721	22202	39300
722	22228	39261
723	22257	39227
724	22289	39198
725	22325	39177
726	22360	39153
727	22389	39119
728	22420	39089
729	22449	39056
730	22478	39021
731	22505	38984
732	22529	38943
733	22562	38915
734	22589	38878
735	22611	38832
736	22682	38870
737	22717	38847
738	22745	38811
739	22772	38774
740	22801	38740
741	22829	38705
742	22859	38673
743	22892	38647
744	22922	38614
745	22949	38577
746	22972	38533
747	23004	38504
748	23034	38472
749	23057	38429
750	23083	38391
751	23111	38355
752	23138	38319
753	23170	38288
754	23196	38251
755	23223	38215
756	23252	38180
757	23279	38143
758	23300	38096
759	23327	38060
760	23354	38023
761	23389	38000
762	23420	37970
763	23449	37937
764	23479	37905
765	23502	37861
766	23523	37815
767	23546	37772
768	23570	37730
769	23601	37701
770	23631	37668
771	23661	37637
772	23702	37623
773	23727	37583
774	23749	37538
775	23775	37501
776	23813	37482
777	23842	37449
778	23873	37418
779	23905	37391
780	23941	37367
781	23977	37346
782	24006	37313
783	24039	37285
784	24063	37244
785	24090	37208
786	24131	37193
787	24161	37161
788	24186	37122
789	24209	37081
790	24230	37034
791	24255	36996
792	24281	36958
793	24304	36916
794	24329	36876
795	24354	36838
796	24375	36792
797	24406	36762
798	24437	36732
799	24465	36698
800	24498	36671
801	24532	36645
802	24568	36622
803	24600	36594
804	24637	36574
805	24668	36543
806	24705	36521
807	24738	36495
808	24767	36462
809	24805	36442
810	24836	36413
811	24861	36373
812	24890	36340
813	24920	36309
814	24942	36266
815	24973	36235
816	25001	36201
817	25030	36168
818	25061	36138
819	25085	36098
820	25116	36068
821	25153	36047
822	25184	36017
823	25210	35980
824	25243	35952
825	25275	35924
826	25307	35895
827	25343	35873
828	25373	35841
829	25396	35799
830	25428	35771
831	25458	35739
832	25483	35701
833	25513	35669
834	25546	35642
835	25574	35609
836	25607	35581
837	25637	35550
838	25664	35513
839	25699	35489
840	25732	35461
841	25763	35432
842	25794	35401
843	25827	35374
844	25855	35340
845	25882	35305
846	25901	35259
847	25932	35229
848	25961	35196
849	25984	35154
850	26013	35122
851	26045	35094
852	26079	35068
853	26108	35035
854	26140	35007
855	26166	34970
856	26193	34934
857	26226	34907
858	26255	34874
859	26286	34845
860	26325	34825
861	26363	34804
862	26395	34776
863	26423	34742
864	26454	34711
865	26478	34673
866	26509	34642
867	26542	34614
868	26577	34590
869	26602	34552
870	26627	34514
871	26660	34487
872	26684	34448
873	26744	34456
874	26770	34419
875	26796	34382
876	26826	34351
877	26852	34314
878	26880	34280
879	26911	34251
880	26941	34220
881	26975	34192
882	27002	34157
883	27032	34127
884	27062	34095
885	27096	34069
886	27128	34040
887	27161	34012
888	27193	33984
889	27225	33955
890	27253	33921
891	27281	33887
892	27308	33852
893	27338	33820
894	27374	33797
895	27401	33762
896	27429	33728
897	27464	33703
898	27492	33670
899	27521	33636
900	27549	33603
901	27576	33568
902	27605	33536
903	27635	33504
904	27663	33471
905	27695	33441
906	27722	33407
907	27755	33380
908	27781	33343
909	27807	33307
910	27834	33272
911	27859	33236
912	27888	33203
913	27917	33171
914	27952	33145
915	27977	33109
916	28002	33071
917	28038	33047
918	28067	33015
919	28092	32978
920	28121	32946
921	28157	32921
922	28183	32886
923	28206	32847
924	28234	32813
925	28263	32781
926	28296	32753
927	28322	32717
928	28347	32680
929	28379	32651
930	28408	32618
931	28438	32588
932	28463	32552
933	28492	32519
934	28524	32490
935	28551	32455
936	28580	32423
937	28616	32399
938	28642	32363
939	28668	32327
940	28696	32295
941	28727	32265
942	28764	32241
943	28787	32202
944	28815	32169
945	28851	32145
946	28876	32108
947	28902	32072
948	28935	32045
949	28967	32016
950	28991	31979
951	29018	31945
952	29047	31912
953	29073	31877
954	29104	31846
955	29131	31813
956	29156	31776
957	29183	31742
958	29215	31713
959	29243	31680
960	29281	31658
961	29305	31620
962	29334	31588
963	29355	31548
964	29377	31508
965	29408	31478
966	29438	31448
967	29470	31418
968	29503	31390
969	29532	31358
970	29562	31328
971	29596	31302
972	29633	31278
973	29665	31248
974	29688	31211
975	29719	31181
976	29743	31144
977	29780	31120
978	29807	31086
979	29838	31056
980	29859	31016
981	29888	30984
982	29914	30948
983	29941	30915
984	29963	30875
985	29978	30829
986	30001	30791
987	30030	30759
988	30067	30736
989	30094	30702
990	30117	30664
991	30145	30632
992	30172	30598
993	30198	30563
994	30223	30527
995	30254	30497
996	30278	30460
997	30299	30420
998	30327	30388
999	30352	30352
1000	30385	30325
1001	30413	30292
1002	30447	30265
1003	30478	30235
1004	30508	30204
1005	30538	30174
1006	30570	30145
1007	30598	30113
1008	30623	30077
1009	30651	30044
1010	30676	30008
1011	30700	29972
1012	30736	29947
1013	30766	29916
1014	30829	29918
1015	30858	29886
1016	30887	29855
1017	30918	29825
1018	30941	29787
1019	30963	29748
1020	30993	29718
1021	31023	29688
1022	31052	29656
1023	31078	29621
1024	31102	29585
1025	31130	29552
1026	31160	29521
1027	31190	29491
1028	31216	29457
1029	31247	29427
1030	31272	29392
1031	31297	29356
1032	31326	29325
1033	31348	29286
1034	31377	29255
1035	31404	29221
1036	31439	29195
1037	31475	29171
1038	31508	29143
1039	31536	29110
1040	31564	29077
1041	31589	29042
1042	31623	29015
1043	31649	28981
1044	31675	28947
1045	31706	28917
1046	31730	28881
1047	31752	28843
1048	31786	28817
1049	31815	28785
1050	31850	28759
1051	31874	28723
1052	31901	28689
1053	31927	28655
1054	31956	28624
1055	31986	28594
1056	32015	28562
1057	32044	28531
1058	32069	28495
1059	32101	28467
1060	32133	28438
1061	32165	28409
1062	32189	28373
1063	32213	28337
1064	32241	28306
1065	32269	28273
1066	32295	28239
1067	32324	28208
1068	32354	28178
1069	32386	28148
1070	32417	28119
1071	32452	28093
1072	32480	28061
1073	32510	28030
1074	32541	28000
1075	32567	27967
1076	32599	27938
1077	32620	27899
1078	32648	27867
1079	32675	27835
1080	32701	27800
1081	32734	27772
1082	32758	27737
1083	32781	27700
1084	32812	27671
1085	32850	27647
1086	32877	27615
1087	32903	27581
1088	32929	27546
1089	32954	27512
1090	32983	27481
1091	33008	27446
1092	33031	27410
1093	33054	27374
1094	33083	27342
1095	33113	27312
1096	33142	27281
1097	33177	27254
1098	33208	27225
1099	33239	27196
1100	33264	27161
1101	33289	27127
1102	33319	27096
1103	33341	27059
1104	33367	27026
1105	33392	26991
1106	33421	26960
1107	33446	26926
1108	33472	26892
1109	33502	26862
1110	33531	26831
1111	33560	26799
1112	33585	26765
1113	33612	26733
1114	33639	26700
1115	33667	26668
1116	33690	26632
1117	33719	26601
1118	33743	26566
1119	33773	26536
1120	33798	26502
1121	33825	26469
1122	33890	26466
1123	33920	26436
1124	33947	26403
1125	33973	26369
1126	33998	26336
1127	34032	26308
1128	34054	26272
1129	34076	26236
1130	34101	26201
1131	34130	26170
1132	34162	26141
1133	34191	26111
1134	34221	26080
1135	34248	26048
1136	34276	26016
1137	34306	25986
1138	34334	25954
1139	34362	25922
1140	34387	25888
1141	34415	25857
1142	34440	25822
1143	34468	25791
1144	34500	25762
1145	34521	25725
1146	34549	25694
1147	34577	25661
1148	34604	25629
1149	34636	25600
1150	34660	25566
1151	34678	25527
1152	34708	25497
1153	34730	25461
1154	34755	25427
1155	34780	25393
1156	34814	25365
1157	34839	25332
1158	34875	25306
1159	34915	25283
1160	34945	25253
1161	34973	25221
1162	35006	25193
1163	35036	25163
1164	35060	25129
1165	35090	25098
1166	35120	25068
1167	35146	25035
1168	35172	25002
1169	35196	24968
1170	35228	24939
1171	35254	24906
1172	35280	24873
1173	35309	24843
1174	35337	24811
1175	35372	24784
1176	35402	24754
1177	35429	24722
1178	35464	24695
1179	35493	24665
1180	35525	24636
1181	35553	24604
1182	35577	24570
1183	35604	24538
1184	35624	24501
1185	35647	24466
1186	35681	24438
1187	35717	24412
1188	35744	24380
1189	35775	24351
1190	35806	24321
1191	35833	24290
1192	35862	24258
1193	35890	24227
1194	35922	24198
1195	35952	24168
1196	35982	24138
1197	36008	24105
1198	36034	24072
1199	36061	24041
1200	36094	24013
1201	36120	23980
1202	36152	23951
1203	36176	23917
1204	36200	23883
1205	36227	23851
1206	36259	23822
1207	36292	23794
1208	36312	23758
1209	36344	23728
1210	36372	23697
1211	36403	23667
1212	36427	23634
1213	36450	23599
1214	36477	23567
1215	36509	23539
1216	36539	23508
1217	36568	23478
1218	36593	23445
1219	36624	23415
1220	36655	23386
1221	36686	23356
1222	36713	23324
1223	36740	23292
1224	36770	23262
1225	36799	23232
1226	36830	23202
1227	36857	23170
1228	36880	23136
1229	36910	23106
1230	36977	23099
1231	36999	23064
1232	37029	23034
1233	37053	23000
1234	37080	22968
1235	37105	22935
1236	37130	22902
1237	37159	22871
1238	37185	22839
1239	37212	22807
1240	37240	22776
1241	37270	22746
1242	37303	22718
1243	37327	22684
1244	37362	22657
1245	37387	22624
1246	37413	22591
1247	37431	22554
1248	37467	22528
1249	37499	22499
1250	37527	22468
1251	37560	22440
1252	37586	22408
1253	37614	22376
1254	37650	22350
1255	37675	22317
1256	37700	22284
1257	37732	22255
1258	37760	22224
1259	37783	22190
1260	37811	22159
1261	37843	22130
1262	37873	22100
1263	37901	22069
1264	37930	22038
1265	37967	22012
1266	38007	21988
1267	38037	21958
1268	38067	21928
1269	38097	21898
1270	38131	21871
1271	38160	21840
1272	38194	21812
1273	38216	21778
1274	38246	21748
1275	38280	21720
1276	38307	21688
1277	38331	21655
1278	38365	21627
1279	38398	21599
1280	38423	21566
1281	38452	21535
1282	38489	21509
1283	38517	21478
1284	38544	21447
1285	38571	21415
1286	38601	21385
1287	38630	21354
1288	38664	21326
1289	38692	21295
1290	38718	21263
1291	38749	21234
1292	38778	21203
1293	38806	21172
1294	38833	21141
1295	38852	21105
1296	38882	21074
1297	38908	21043
1298	38941	21014
1299	38974	20986
1300	39013	20961
1301	39040	20929
1302	39065	20897
1303	39090	20864
1304	39118	20833
1305	39149	20803
1306	39184	20776
1307	39202	20740
1308	39227	20707
1309	39260	20679
1310	39292	20650
1311	39326	20622
1312	39351	20590
1313	39383	20560
1314	39409	20528
1315	39439	20498
1316	39470	20469
1317	39492	20435
1318	39522	20405
1319	39553	20376
1320	39590	20349
1321	39617	20318
1322	39647	20288
1323	39677	20258
1324	39708	20229
1325	39736	20197
1326	39766	20167
1327	39794	20136
1328	39828	20108
1329	39847	20073
1330	39868	20039
1331	39892	20005
1332	39927	19978
1333	39958	19949
1334	39994	19922
1335	40033	19897
1336	40067	19869
1337	40099	19839
1338	40127	19809
1339	40156	19778
1340	40187	19749
1341	40214	19717
1342	40234	19683
1343	40253	19647
1344	40284	19618
1345	40311	19586
1346	40341	19556
1347	40370	19526
1348	40400	19496
1349	40426	19464
1350	40452	19432
1351	40482	19402
1352	40507	19370
1353	40533	19338
1354	40567	19310
1355	40597	19280
1356	40629	19251
1357	40659	19221
1358	40685	19189
1359	40710	19157
1360	40730	19123
1361	40759	19092
1362	40791	19064
1363	40828	19037
1364	40852	19004
1365	40875	18971
1366	40901	18939
1367	40932	18910
1368	40957	18878
1369	40991	18850
1370	41057	18836
1371	41088	18807
1372	41117	18776
1373	41145	18746
1374	41174	18715
1375	41207	18687
1376	41233	18655
1377	41261	18624
1378	41293	18595
1379	41318	18563
1380	41352	18535
1381	41382	18505
1382	41410	18474
1383	41436	18442
1384	41467	18413
1385	41487	18379
1386	41515	18348
1387	41543	18317
1388	41572	18287
1389	41602	18256
1390	41630	18226
1391	41663	18198
1392	41692	18167
1393	41724	18138
1394	41758	18110
1395	41788	18080
1396	41819	18050
1397	41848	18020
1398	41878	17990
1399	41906	17960
1400	41941	17932
1401	41968	17900
1402	41990	17867
1403	42020	17837
1404	42041	17804
1405	42077	17776
1406	42103	17745
1407	42132	17714
1408	42157	17682
1409	42185	17652
1410	42219	17623
1411	42248	17593
1412	42279	17564
1413	42314	17536
1414	42340	17504
1415	42374	17476
1416	42408	17448
1417	42441	17419
1418	42467	17388
1419	42493	17356
1420	42530	17329
1421	42563	17300
1422	42595	17271
1423	42631	17244
1424	42662	17214
1425	42692	17184
1426	42723	17155
1427	42751	17124
1428	42782	17095
1429	42815	17066
1430	42840	17034
1431	42867	17003
1432	42900	16974
1433	42926	16943
1434	42948	16910
1435	42973	16878
1436	42995	16845
1437	43018	16812
1438	43047	16782
1439	43084	16755
1440	43111	16724
1441	43136	16692
1442	43165	16662
1443	43191	16630
1444	43229	16603
1445	43258	16573
1446	43293	16545
1447	43313	16511
1448	43336	16479
1449	43368	16450
1450	43398	16420
1451	43427	16390
1452	43453	16358
1453	43479	16327
1454	43507	16296
1455	43526	16262
1456	43552	16231
1457	43570	16196
1458	43596	16165
1459	43625	16135
1460	43655	16105
1461	43689	16077
1462	43725	16049
1463	43766	16023
1464	43796	15993
1465	43823	15963
1466	43853	15933
1467	43878	15901
1468	43898	15867
1469	43924	15836
1470	43954	15807
1471	43979	15775
1472	44011	15746
1473	44043	15717
1474	44074	15687
1475	44143	15671
1476	44171	15640
1477	44198	15609
1478	44222	15578
1479	44253	15548
1480	44285	15519
1481	44317	15490
1482	44346	15459
1483	44373	15429
1484	44401	15398
1485	44427	15367
1486	44457	15337
1487	44484	15306
1488	44511	15275
1489	44543	15246
1490	44576	15217
1491	44609	15188
1492	44633	15156
1493	44667	15128
1494	44698	15098
1495	44726	15068
1496	44750	15036
1497	44782	15007
1498	44810	14976
1499	44835	14945
1500	44867	14916
1501	44894	14885
1502	44927	14856
1503	44961	14827
1504	44988	14797
1505	45014	14765
1506	45041	14734
1507	45071	14705
1508	45104	14676
1509	45138	14647
1510	45174	14619
1511	45200	14588
1512	45230	14558
1513	45251	14525
1514	45279	14495
1515	45310	14466
1516	45339	14435
1517	45368	14405
1518	45404	14377
1519	45435	14347
1520	45463	14317
1521	45495	14288
1522	45529	14259
1523	45560	14230
1524	45588	14199
1525	45616	14169
1526	45650	14140
1527	45682	14111
1528	45713	14081
1529	45742	14051
1530	45772	14021
1531	45799	13991
1532	45832	13962
1533	45857	13930
1534	45883	13899
1535	45912	13869
1536	45933	13836
1537	45960	13806
1538	45996	13778
1539	46031	13749
1540	46056	13718
1541	46080	13686
1542	46108	13656
1543	46137	13626
1544	46179	13599
1545	46211	13570
1546	46243	13541
1547	46271	13510
1548	46295	13479
1549	46329	13450
1550	46356	13419
1551	46382	13388
1552	46402	13356
1553	46432	13326
1554	46464	13297
1555	46491	13266
1556	46520	13236
1557	46551	13206
1558	46576	13175
1559	46607	13145
1560	46635	13115
1561	46665	13085
1562	46690	13054
1563	46713	13022
1564	46741	12992
1565	46768	12961
1566	46800	12931
1567	46836	12903
1568	46870	12875
1569	46897	12844
1570	46932	12816
1571	46960	12785
1572	46995	12757
1573	47025	12727
1574	47058	12698
1575	47084	12667
1576	47103	12634
1577	47135	12605
1578	47155	12572
1579	47194	12545
1580	47223	12515
1581	47253	12485
1582	47282	12455
1583	47312	12425
1584	47339	12394
1585	47362	12363
1586	47394	12334
1587	47419	12302
1588	47451	12273
1589	47482	12243
1590	47517	12215
1591	47548	12185
1592	47576	12155
1593	47605	12125
1594	47636	12095
1595	47670	12066
1596	47695	12035
1597	47727	12006
1598	47750	11975
1599	47783	11945
1600	47815	11916
1601	47842	11885
1602	47875	11856
1603	47904	11826
1604	47933	11796
1605	47966	11767
1606	47998	11738
1607	48017	11705
1608	48052	11677
1609	48084	11647
1610	48119	11619
1611	48141	11587
1612	48167	11556
1613	48227	11534
1614	48256	11503
1615	48287	11474
1616	48318	11444
1617	48344	11413
1618	48367	11382
1619	48394	11351
1620	48425	11322
1621	48455	11292
1622	48485	11262
1623	48515	11232
1624	48547	11203
1625	48577	11173
1626	48607	11143
1627	48632	11112
1628	48662	11082
1629	48688	11051
1630	48715	11021
1631	48748	10992
1632	48779	10962
1633	48810	10933
1634	48843	10904
1635	48875	10874
1636	48905	10844
1637	48936	10814
1638	48954	10782
1639	48971	10749
1640	48996	10718
1641	49031	10690
1642	49063	10660
1643	49094	10631
1644	49127	10602
1645	49159	10572
1646	49189	10542
1647	49228	10514
1648	49263	10485
1649	49291	10455
1650	49321	10425
1651	49352	10396
1652	49381	10366
1653	49414	10336
1654	49444	10307
1655	49476	10277
1656	49511	10248
1657	49544	10219
1658	49573	10189
1659	49599	10158
1660	49629	10129
1661	49656	10098
1662	49687	10068
1663	49723	10040
1664	49754	10010
1665	49782	9980
1666	49816	9951
