iter	Passed	Remaining
165	4427	48910
166	4455	48900
167	4481	48865
168	4508	48843
169	4537	48841
170	4566	48844
171	4591	48794
172	4618	48770
173	4648	48783
174	4673	48742
175	4703	48744
176	4731	48729
177	4758	48705
178	4781	48647
179	4810	48638
180	4832	48567
181	4859	48543
182	4880	48455
183	4904	48409
184	4934	48413
185	4956	48339
186	4979	48279
187	5007	48263
188	5038	48277
189	5063	48232
190	5093	48244
191	5124	48256
192	5152	48236
193	5180	48223
194	5205	48182
195	5230	48145
196	5253	48081
197	5276	48018
198	5301	47983
199	5329	47968
200	5351	47897
201	5373	47833
202	5408	47880
203	5437	47870
204	5465	47855
205	5486	47777
206	5508	47717
207	5536	47696
208	5562	47668
209	5585	47612
210	5617	47626
211	5648	47637
212	5674	47611
213	5701	47587
214	5723	47517
215	5746	47465
216	5769	47406
217	5794	47366
218	5819	47327
219	5840	47255
220	5870	47254
221	5894	47211
222	5918	47165
223	5942	47117
224	5971	47108
225	5997	47077
226	6023	47050
227	6048	47006
228	6071	46958
229	6094	46902
230	6120	46867
231	6150	46872
232	6181	46879
233	6211	46881
234	6232	46810
235	6254	46753
236	6280	46722
237	6303	46664
238	6325	46604
239	6353	46591
240	6402	46730
241	6462	46946
242	6497	46982
243	6528	46985
244	6552	46938
245	6583	46943
246	6609	46912
247	6633	46861
248	6659	46828
249	6688	46818
250	6718	46812
251	6750	46827
252	6776	46795
253	6803	46769
254	6833	46760
255	6862	46748
256	6886	46705
257	6909	46653
258	6932	46603
259	6958	46570
260	6989	46569
261	7010	46505
262	7040	46498
263	7064	46456
264	7090	46422
265	7112	46367
266	7140	46343
267	7167	46323
268	7188	46257
269	7220	46266
270	7250	46256
271	7277	46230
272	7304	46210
273	7330	46174
274	7359	46162
275	7386	46141
276	7409	46085
277	7432	46039
278	7456	45992
279	7483	45968
280	7511	45949
281	7542	45951
282	7569	45926
283	7599	45916
284	7623	45872
285	7649	45844
286	7674	45808
287	7698	45766
288	7725	45735
289	7754	45726
290	7783	45708
291	7809	45679
292	7834	45643
293	7856	45590
294	7886	45582
295	7908	45526
296	7928	45462
297	7952	45422
298	7975	45369
299	7995	45306
300	8016	45251
301	8035	45177
302	8052	45100
303	8072	45036
304	8092	44972
305	8114	44923
306	8136	44867
307	8154	44795
308	8168	44702
309	8193	44669
310	8214	44614
311	8236	44559
312	8259	44518
313	8280	44459
314	8300	44400
315	8324	44361
316	8341	44288
317	8365	44246
318	8388	44205
319	8412	44163
320	8432	44109
321	8451	44041
322	8475	44006
323	8494	43942
324	8516	43895
325	8543	43872
326	8566	43828
327	8584	43759
328	8602	43691
329	8630	43677
330	8653	43633
331	8675	43587
332	8695	43529
333	8717	43481
334	8737	43426
335	8761	43392
336	8785	43356
337	8808	43312
338	8829	43261
339	8855	43233
340	8873	43169
341	8894	43118
342	8912	43056
343	8936	43018
344	8958	42977
345	8973	42897
346	9000	42875
347	9022	42830
348	9038	42756
349	9061	42718
350	9086	42689
351	9104	42623
352	9126	42581
353	9147	42533
354	9170	42492
355	9199	42483
356	9225	42459
357	9244	42402
358	9262	42339
359	9288	42315
360	9312	42281
361	9333	42234
362	9352	42178
363	9379	42154
364	9407	42139
365	9430	42103
366	9455	42072
367	9482	42054
368	9506	42017
369	9545	42051
370	9571	42026
371	9595	41992
372	9616	41945
373	9641	41919
374	9661	41868
375	9680	41812
376	9700	41762
377	9718	41701
378	9745	41680
379	9773	41665
380	9796	41630
381	9819	41591
382	9851	41594
383	9875	41559
384	9897	41517
385	9917	41467
386	9937	41420
387	9960	41381
388	9980	41333
389	9998	41277
390	10024	41252
391	10051	41231
392	10077	41209
393	10095	41150
394	10119	41119
395	10145	41094
396	10171	41071
397	10196	41040
398	10213	40981
399	10240	40963
400	10256	40900
401	10273	40839
402	10295	40800
403	10320	40772
404	10352	40770
405	10370	40714
406	10397	40695
407	10416	40646
408	10432	40583
409	10465	40586
410	10494	40574
411	10518	40541
412	10543	40513
413	10568	40488
414	10589	40442
415	10616	40425
416	10639	40389
417	10655	40327
418	10675	40280
419	10693	40227
420	10719	40204
421	10743	40174
422	10775	40171
423	10793	40119
424	10825	40118
425	10852	40096
426	10875	40064
427	10904	40050
428	10934	40043
429	10964	40034
430	10988	40000
431	11015	39983
432	11047	39981
433	11076	39968
434	11099	39931
435	11124	39905
436	11152	39887
437	11183	39881
438	11214	39875
439	11236	39839
440	11262	39816
441	11288	39789
442	11314	39767
443	11336	39728
444	11367	39724
445	11389	39683
446	11405	39624
447	11433	39607
448	11454	39569
449	11477	39533
450	11502	39507
451	11526	39477
452	11551	39449
453	11583	39446
454	11617	39447
455	11642	39419
456	11673	39415
457	11702	39401
458	11729	39378
459	11760	39373
460	11789	39358
461	11815	39332
462	11842	39313
463	11863	39270
464	11889	39249
465	11914	39221
466	11950	39228
467	11983	39229
468	12016	39226
469	12044	39208
470	12066	39170
471	12087	39130
472	12111	39098
473	12139	39081
474	12162	39048
475	12193	39041
476	12225	39032
477	12256	39025
478	12280	38994
479	12302	38958
480	12328	38934
481	12356	38914
482	12382	38890
483	12409	38870
484	12440	38860
485	12467	38839
486	12493	38813
487	12519	38790
488	12555	38796
489	12582	38774
490	12610	38756
491	12642	38750
492	12662	38708
493	12693	38696
494	12722	38681
495	12748	38656
496	12770	38621
497	12801	38609
498	12824	38577
499	12855	38567
500	12890	38569
501	12917	38546
502	12944	38525
503	12969	38497
504	12996	38475
505	13021	38446
506	13055	38444
507	13081	38420
508	13103	38384
509	13135	38376
510	13168	38370
511	13195	38348
512	13223	38329
513	13253	38316
514	13283	38303
515	13306	38269
516	13336	38254
517	13366	38240
518	13391	38213
519	13416	38185
520	13448	38177
521	13474	38150
522	13502	38133
523	13530	38112
524	13556	38086
525	13585	38069
526	13613	38051
527	13644	38039
528	13672	38019
529	13701	38001
530	13731	37988
531	13759	37968
532	13784	37940
533	13815	37929
534	13839	37898
535	13873	37894
536	13901	37872
537	13926	37844
538	13957	37834
539	13989	37824
540	14015	37796
541	14045	37783
542	14077	37772
543	14103	37747
544	14130	37725
545	14157	37702
546	14185	37681
547	14219	37676
548	14248	37657
549	14277	37641
550	14301	37610
551	14324	37575
552	14347	37541
553	14378	37529
554	14404	37504
555	14430	37477
556	14451	37438
557	14480	37421
558	14506	37396
559	14532	37369
560	14561	37350
561	14590	37331
562	14616	37308
563	14642	37280
564	14669	37257
565	14692	37225
566	14721	37205
567	14747	37179
568	14771	37149
569	14798	37126
570	14823	37098
571	14855	37087
572	14882	37064
573	14910	37043
574	14937	37018
575	14968	37005
576	14998	36989
577	15021	36956
578	15045	36924
579	15068	36892
580	15095	36868
581	15126	36855
582	15153	36831
583	15180	36807
584	15207	36785
585	15234	36761
586	15263	36741
587	15293	36726
588	15323	36708
589	15349	36682
590	15374	36654
591	15400	36627
592	15426	36602
593	15454	36581
594	15480	36554
595	15507	36531
596	15534	36506
597	15561	36484
598	15592	36468
599	15615	36436
600	15640	36406
601	15667	36383
602	15688	36347
603	15716	36324
604	15737	36287
605	15770	36277
606	15796	36251
607	15830	36244
608	15860	36226
609	15886	36199
610	15904	36157
611	15932	36134
612	15961	36115
613	15988	36092
614	16021	36080
615	16048	36056
616	16073	36027
617	16101	36007
618	16127	35981
619	16149	35945
620	16178	35927
621	16206	35903
622	16228	35868
623	16253	35840
624	16282	35821
625	16312	35803
626	16340	35783
627	16372	35768
628	16399	35745
629	16427	35724
630	16455	35701
631	16490	35694
632	16515	35666
633	16537	35631
634	16562	35602
635	16596	35593
636	16625	35573
637	16649	35542
638	16668	35501
639	16689	35465
640	16713	35433
641	16737	35404
642	16758	35366
643	16782	35336
644	16808	35311
645	16837	35290
646	16863	35265
647	16885	35230
648	16907	35195
649	16934	35172
650	16960	35145
651	16986	35119
652	17010	35089
653	17038	35065
654	17066	35045
655	17089	35013
656	17113	34982
657	17138	34954
658	17163	34926
659	17188	34898
660	17207	34857
661	17233	34830
662	17259	34805
663	17289	34786
664	17312	34754
665	17342	34737
666	17373	34721
667	17406	34708
668	17433	34684
669	17462	34664
670	17489	34640
671	17514	34612
672	17538	34582
673	17564	34556
674	17593	34535
675	17619	34509
676	17642	34477
677	17674	34463
678	17705	34446
679	17731	34420
680	17767	34413
681	17794	34388
682	17815	34352
683	17844	34331
684	17870	34306
685	17897	34281
686	17919	34248
687	17945	34222
688	17972	34197
689	18002	34177
690	18025	34147
691	18049	34116
692	18075	34089
693	18100	34062
694	18127	34038
695	18150	34006
696	18176	33979
697	18206	33960
698	18231	33932
699	18257	33906
700	18285	33884
701	18313	33862
702	18338	33833
703	18362	33803
704	18386	33772
705	18412	33747
706	18432	33709
707	18454	33676
708	18483	33655
709	18510	33631
710	18541	33614
711	18564	33583
712	18598	33570
713	18622	33542
714	18649	33517
715	18676	33492
716	18702	33466
717	18731	33444
718	18757	33419
719	18786	33398
720	18814	33374
721	18835	33340
722	18865	33320
723	18891	33295
724	18923	33278
725	18950	33254
726	18979	33233
727	19002	33202
728	19025	33171
729	19050	33143
730	19077	33117
731	19100	33087
732	19126	33060
733	19158	33044
734	19184	33017
735	19209	32990
736	19234	32961
737	19260	32936
738	19283	32904
739	19357	32960
740	19386	32938
741	19410	32909
742	19439	32887
743	19460	32851
744	19493	32838
745	19523	32817
746	19554	32800
747	19582	32776
748	19611	32754
749	19633	32722
750	19671	32715
751	19702	32697
752	19733	32679
753	19762	32657
754	19798	32648
755	19831	32633
756	19863	32615
757	19893	32595
758	19924	32577
759	19950	32550
760	19978	32526
761	20011	32511
762	20034	32481
763	20067	32464
764	20098	32446
765	20123	32418
766	20146	32386
767	20178	32370
768	20214	32359
769	20243	32337
770	20270	32312
771	20297	32286
772	20326	32264
773	20357	32246
774	20392	32232
775	20412	32197
776	20442	32177
777	20468	32149
778	20495	32125
779	20528	32108
780	20559	32090
781	20586	32063
782	20612	32037
783	20635	32005
784	20666	31986
785	20688	31954
786	20717	31931
787	20737	31895
788	20762	31866
789	20782	31831
790	20811	31808
791	20836	31781
792	20864	31757
793	20893	31735
794	20920	31710
795	20948	31685
796	20978	31665
797	21007	31642
798	21032	31614
799	21054	31581
800	21083	31559
801	21112	31537
802	21139	31511
803	21165	31484
804	21188	31453
805	21217	31430
806	21244	31406
807	21274	31384
808	21303	31362
809	21330	31337
810	21355	31308
811	21384	31286
812	21415	31266
813	21448	31249
814	21475	31225
815	21509	31209
816	21543	31193
817	21571	31170
818	21604	31153
819	21631	31127
820	21662	31108
821	21692	31087
822	21712	31052
823	21744	31033
824	21775	31013
825	21794	30976
826	21822	30952
827	21846	30923
828	21863	30883
829	21897	30867
830	21925	30842
831	21946	30809
832	21968	30777
833	21990	30744
834	22015	30716
835	22037	30683
836	22056	30646
837	22087	30627
838	22111	30597
839	22137	30570
840	22158	30536
841	22187	30514
842	22212	30486
843	22236	30456
844	22261	30428
845	22286	30400
846	22313	30374
847	22332	30338
848	22360	30314
849	22388	30290
850	22414	30262
851	22439	30235
852	22462	30204
853	22489	30178
854	22518	30156
855	22543	30127
856	22566	30098
857	22584	30059
858	22611	30033
859	22637	30007
860	22661	29977
861	22692	29957
862	22724	29940
863	22750	29912
864	22775	29884
865	22801	29857
866	22824	29827
867	22846	29794
868	22871	29767
869	22896	29739
870	22920	29709
871	22949	29686
872	22973	29657
873	23001	29633
874	23033	29613
875	23063	29592
876	23093	29571
877	23120	29546
878	23147	29520
879	23179	29500
880	23205	29474
881	23235	29452
882	23263	29428
883	23288	29399
884	23310	29368
885	23336	29341
886	23359	29311
887	23394	29295
888	23420	29268
889	23452	29249
890	23476	29219
891	23501	29192
892	23522	29159
893	23544	29127
894	23572	29103
895	23601	29080
896	23623	29048
897	23647	29019
898	23674	28994
899	23699	28966
900	23721	28934
901	23744	28903
902	23772	28880
903	23798	28853
904	23822	28824
905	23847	28796
906	23874	28770
907	23902	28746
908	23920	28710
909	23946	28683
910	23970	28653
911	23995	28625
912	24016	28594
913	24051	28577
914	24079	28553
915	24100	28520
916	24125	28493
917	24150	28465
918	24170	28431
919	24198	28407
920	24223	28378
921	24246	28348
922	24264	28313
923	24289	28285
924	24316	28259
925	24341	28231
926	24365	28202
927	24390	28174
928	24417	28149
929	24447	28127
930	24473	28100
931	24499	28073
932	24524	28047
933	24550	28019
934	24568	27984
935	24591	27954
936	24618	27929
937	24642	27900
938	24670	27875
939	24695	27848
940	24720	27820
941	24747	27795
942	24775	27770
943	24797	27740
944	24826	27716
945	24854	27691
946	24878	27662
947	24903	27635
948	24929	27609
949	24953	27580
950	24976	27550
951	25000	27521
952	25024	27493
953	25047	27462
954	25074	27437
955	25105	27416
956	25126	27384
957	25149	27354
958	25173	27325
959	25197	27297
960	25226	27274
961	25256	27251
962	25282	27225
963	25310	27200
964	25333	27171
965	25360	27145
966	25387	27119
967	25416	27096
968	25447	27075
969	25470	27046
970	25489	27012
971	25516	26986
972	25542	26959
973	25567	26932
974	25589	26902
975	25608	26867
976	25628	26834
977	25652	26806
978	25677	26779
979	25698	26747
980	25717	26713
981	25736	26679
982	25760	26651
983	25784	26623
984	25803	26589
985	25828	26562
986	25846	26527
987	25874	26503
988	25900	26477
989	25922	26446
990	25944	26415
991	25968	26387
992	25991	26357
993	26020	26335
994	26045	26307
995	26069	26278
996	26092	26249
997	26116	26221
998	26141	26193
999	26162	26162
1000	26180	26128
1001	26208	26103
1002	26225	26068
1003	26246	26037
1004	26273	26011
1005	26295	25981
1006	26322	25956
1007	26350	25932
1008	26370	25900
1009	26399	25876
1010	26422	25848
1011	26444	25817
1012	26469	25790
1013	26499	25767
1014	26526	25742
1015	26547	25711
1016	26572	25683
1017	26592	25651
1018	26613	25621
1019	26640	25596
1020	26666	25569
1021	26693	25543
1022	26722	25520
1023	26751	25497
1024	26776	25469
1025	26811	25452
1026	26840	25428
1027	26863	25399
1028	26885	25370
1029	26912	25345
1030	26936	25316
1031	26963	25291
1032	26989	25265
1033	27013	25236
1034	27039	25210
1035	27068	25187
1036	27096	25163
1037	27119	25134
1038	27151	25113
1039	27176	25086
1040	27202	25059
1041	27226	25031
1042	27251	25004
1043	27278	24979
1044	27302	24950
1045	27322	24919
1046	27343	24888
1047	27364	24858
1048	27389	24830
1049	27416	24805
1050	27448	24784
1051	27471	24756
1052	27500	24731
1053	27527	24706
1054	27553	24680
1055	27580	24655
1056	27611	24633
1057	27636	24606
1058	27659	24577
1059	27682	24549
1060	27707	24521
1061	27731	24493
1062	27752	24462
1063	27773	24432
1064	27800	24406
1065	27823	24378
1066	27856	24358
1067	27877	24327
1068	27903	24301
1069	27925	24271
1070	27950	24244
1071	27974	24216
1072	28001	24191
1073	28028	24165
1074	28047	24133
1075	28072	24106
1076	28097	24079
1077	28123	24053
1078	28147	24025
1079	28171	23997
1080	28196	23971
1081	28226	23947
1082	28246	23917
1083	28271	23889
1084	28296	23862
1085	28322	23837
1086	28348	23810
1087	28373	23783
1088	28398	23756
1089	28421	23727
1090	28442	23697
1091	28468	23671
1092	28489	23641
1093	28513	23613
1094	28537	23585
1095	28561	23558
1096	28584	23529
1097	28612	23504
1098	28635	23476
1099	28668	23455
1100	28694	23429
1101	28722	23405
1102	28749	23379
1103	28777	23355
1104	28797	23324
1105	28819	23295
1106	28843	23267
1107	28864	23237
1108	28892	23213
1109	28920	23188
1110	28943	23159
1111	28972	23135
1112	29001	23112
1113	29026	23085
1114	29045	23053
1115	29073	23029
1116	29099	23003
1117	29131	22982
1118	29155	22954
1119	29178	22926
1120	29201	22897
1121	29229	22873
1122	29254	22845
1123	29280	22819
1124	29302	22790
1125	29327	22764
1126	29349	22734
1127	29376	22709
1128	29407	22687
1129	29438	22665
1130	29461	22636
1131	29489	22611
1132	29518	22588
1133	29540	22558
1134	29566	22533
1135	29592	22506
1136	29616	22479
1137	29640	22451
1138	29661	22421
1139	29689	22397
1140	29714	22370
1141	29738	22343
1142	29763	22315
1143	29784	22286
1144	29810	22260
1145	29829	22229
1146	29854	22202
1147	29881	22177
1148	29902	22147
1149	29931	22123
1150	29953	22094
1151	29973	22064
1152	29996	22035
1153	30014	22003
1154	30035	21973
1155	30060	21947
1156	30082	21918
1157	30097	21884
1158	30121	21857
1159	30143	21827
1160	30176	21806
1161	30206	21784
1162	30229	21755
1163	30253	21728
1164	30278	21701
1165	30306	21677
1166	30335	21653
1167	30362	21628
1168	30392	21604
1169	30422	21581
1170	30449	21556
1171	30472	21528
1172	30497	21501
1173	30525	21476
1174	30544	21446
1175	30568	21418
1176	30594	21393
1177	30615	21362
1178	30635	21333
1179	30662	21308
1180	30693	21285
1181	30718	21258
1182	30748	21235
1183	30774	21209
1184	30797	21181
1185	30822	21154
1186	30846	21127
1187	30861	21093
1188	30888	21068
1189	30907	21037
1190	30936	21014
1191	30966	20990
1192	30989	20962
1193	31013	20935
1194	31038	20908
1195	31065	20883
1196	31094	20859
1197	31122	20835
1198	31146	20807
1199	31169	20779
1200	31195	20753
1201	31223	20729
1202	31253	20705
1203	31276	20678
1204	31308	20656
1205	31332	20628
1206	31361	20604
1207	31379	20573
1208	31404	20546
1209	31427	20519
1210	31444	20487
1211	31468	20459
1212	31494	20433
1213	31521	20408
1214	31548	20382
1215	31578	20359
1216	31601	20331
1217	31619	20301
1218	31638	20270
1219	31655	20238
1220	31682	20213
1221	31704	20184
1222	31728	20157
1223	31745	20126
1224	31778	20104
1225	31804	20078
1226	31832	20054
1227	31858	20028
1228	31893	20008
1229	31915	19979
1230	31937	19950
1231	31962	19924
1232	31988	19898
1233	32011	19871
1234	32038	19845
1235	32063	19819
1236	32093	19795
1237	32117	19768
1238	32141	19741
1239	32163	19713
1240	32181	19682
1241	32198	19650
1242	32215	19619
1243	32238	19591
1244	32266	19567
1245	32293	19541
1246	32318	19515
1247	32343	19489
1248	32368	19462
1249	32398	19439
1250	32421	19411
1251	32453	19389
1252	32487	19368
1253	32520	19346
1254	32550	19322
1255	32580	19299
1256	32609	19275
1257	32641	19253
1258	32669	19228
1259	32697	19203
1260	32726	19179
1261	32754	19154
1262	32778	19127
1263	32807	19102
1264	32835	19078
1265	32857	19049
1266	32881	19022
1267	32905	18995
1268	32935	18972
1269	32960	18945
1270	32988	18921
1271	33015	18895
1272	33041	18869
1273	33070	18845
1274	33091	18816
1275	33120	18792
1276	33147	18767
1277	33172	18740
1278	33201	18716
1279	33229	18691
1280	33255	18665
1281	33285	18641
1282	33318	18620
1283	33347	18595
1284	33379	18573
1285	33399	18543
1286	33417	18513
1287	33445	18488
1288	33474	18464
1289	33501	18438
1290	33529	18414
1291	33555	18387
1292	33590	18367
1293	33620	18343
1294	33649	18318
1295	33684	18297
1296	33715	18274
1297	33743	18249
1298	33767	18222
1299	33791	18195
1300	33821	18171
1301	33847	18145
1302	33878	18122
1303	33908	18098
1304	33934	18072
1305	33959	18046
1306	33988	18021
1307	34016	17996
1308	34046	17972
1309	34076	17948
1310	34103	17923
1311	34126	17895
1312	34155	17871
1313	34184	17846
1314	34213	17822
1315	34235	17794
1316	34263	17769
1317	34289	17742
1318	34315	17717
1319	34342	17691
1320	34369	17665
1321	34398	17641
1322	34427	17617
1323	34450	17589
1324	34473	17561
1325	34494	17533
1326	34518	17506
1327	34544	17480
1328	34572	17455
1329	34597	17428
1330	34626	17404
1331	34651	17377
1332	34677	17351
1333	34701	17324
1334	34726	17298
1335	34758	17275
1336	34783	17248
1337	34811	17223
1338	34830	17193
1339	34851	17165
1340	34875	17138
1341	34899	17111
1342	34930	17088
1343	34955	17061
1344	34982	17036
1345	35004	17008
1346	35027	16980
1347	35055	16955
1348	35088	16933
1349	35112	16905
1350	35132	16876
1351	35162	16852
1352	35181	16823
1353	35210	16799
1354	35236	16773
1355	35269	16750
1356	35294	16724
1357	35321	16698
1358	35349	16673
1359	35377	16648
1360	35397	16619
1361	35422	16592
1362	35451	16568
1363	35474	16540
1364	35502	16515
1365	35528	16489
1366	35556	16464
1367	35584	16439
1368	35611	16413
1369	35639	16388
1370	35669	16364
1371	35693	16337
1372	35719	16311
1373	35747	16286
1374	35771	16259
1375	35789	16230
1376	35814	16203
1377	35839	16177
1378	35864	16150
1379	35890	16124
1380	35914	16097
1381	35932	16068
1382	35953	16040
1383	35979	16014
1384	36003	15986
1385	36029	15961
1386	36057	15936
1387	36080	15908
1388	36106	15882
1389	36131	15856
1390	36158	15830
1391	36187	15805
1392	36207	15777
1393	36233	15751
1394	36265	15728
1395	36291	15702
1396	36318	15676
1397	36345	15651
1398	36369	15624
1399	36398	15599
1400	36423	15572
1401	36453	15548
1402	36479	15522
1403	36506	15496
1404	36530	15470
1405	36549	15441
1406	36578	15416
1407	36602	15389
1408	36624	15361
1409	36652	15337
1410	36677	15310
1411	36703	15284
1412	36722	15255
1413	36746	15228
1414	36767	15200
1415	36791	15173
1416	36819	15148
1417	36848	15124
1418	36876	15098
1419	36905	15074
1420	36923	15044
1421	36941	15015
1422	36964	14988
1423	36987	14961
1424	37007	14932
1425	37025	14903
1426	37053	14878
1427	37079	14852
1428	37104	14826
1429	37125	14798
1430	37154	14773
1431	37172	14744
1432	37202	14720
1433	37227	14693
1434	37246	14665
1435	37273	14639
1436	37301	14614
1437	37329	14589
1438	37357	14564
1439	37384	14538
1440	37411	14512
1441	37432	14485
1442	37457	14458
1443	37472	14428
1444	37496	14401
1445	37526	14377
1446	37554	14352
1447	37582	14327
1448	37615	14303
1449	37651	14281
1450	37681	14257
1451	37708	14231
1452	37741	14208
1453	37774	14184
1454	37796	14157
1455	37821	14130
1456	37850	14106
1457	37884	14083
1458	37907	14056
1459	37931	14029
1460	37958	14003
1461	37989	13979
1462	38005	13950
1463	38034	13925
1464	38066	13901
1465	38095	13876
1466	38113	13847
1467	38139	13821
1468	38165	13795
1469	38186	13767
1470	38209	13740
1471	38239	13716
1472	38266	13690
1473	38295	13665
1474	38325	13641
1475	38350	13614
1476	38376	13588
1477	38407	13564
1478	38433	13538
1479	38454	13511
1480	38476	13483
1481	38506	13459
1482	38526	13430
1483	38553	13405
1484	38575	13378
1485	38596	13350
1486	38625	13325
1487	38654	13300
1488	38683	13275
1489	38711	13250
1490	38729	13221
1491	38750	13193
1492	38776	13167
1493	38796	13139
1494	38821	13113
1495	38847	13087
1496	38876	13062
1497	38905	13037
1498	38938	13014
1499	38958	12986
1500	38984	12960
1501	39011	12934
1502	39031	12906
1503	39049	12877
1504	39071	12850
1505	39096	12824
1506	39130	12801
1507	39159	12776
1508	39182	12749
1509	39213	12724
1510	39245	12700
1511	39276	12676
1512	39291	12647
1513	39318	12621
1514	39338	12593
1515	39365	12567
1516	39393	12542
1517	39421	12517
1518	39446	12490
1519	39472	12465
1520	39489	12436
1521	39518	12411
1522	39544	12385
1523	39559	12355
1524	39578	12327
1525	39605	12302
1526	39628	12275
1527	39655	12249
1528	39679	12222
1529	39709	12198
1530	39740	12173
1531	39769	12148
1532	39803	12125
1533	39831	12100
1534	39861	12075
1535	39890	12050
1536	39915	12024
1537	39940	11997
1538	39968	11972
1539	39988	11944
1540	40016	11919
1541	40042	11893
1542	40062	11865
1543	40089	11839
1544	40121	11815
1545	40148	11790
1546	40174	11764
1547	40202	11738
1548	40225	11711
1549	40247	11684
1550	40263	11656
1551	40292	11630
1552	40325	11606
1553	40353	11581
1554	40373	11553
1555	40405	11529
1556	40434	11504
1557	40464	11479
1558	40494	11454
1559	40524	11429
1560	40550	11403
1561	40576	11378
1562	40594	11349
1563	40620	11323
1564	40648	11298
1565	40667	11270
1566	40694	11244
1567	40715	11217
1568	40740	11191
1569	40765	11165
1570	40795	11140
1571	40823	11114
1572	40849	11088
1573	40880	11064
1574	40906	11038
1575	40935	11013
1576	40956	10985
1577	40979	10959
1578	41005	10933
1579	41025	10905
1580	41055	10880
1581	41079	10854
1582	41112	10830
1583	41134	10802
1584	41159	10776
1585	41188	10751
1586	41208	10724
1587	41228	10696
1588	41256	10671
1589	41272	10642
1590	41301	10617
1591	41331	10592
1592	41357	10566
1593	41377	10539
1594	41404	10513
1595	41438	10489
1596	41461	10462
1597	41493	10438
1598	41519	10412
1599	41548	10387
1600	41576	10361
1601	41598	10334
1602	41621	10307
1603	41649	10282
1604	41673	10256
1605	41700	10230
1606	41726	10204
1607	41747	10177
1608	41775	10151
1609	41802	10126
1610	41828	10100
1611	41851	10073
1612	41872	10046
1613	41925	10026
1614	41949	10000
1615	41983	9976
1616	42018	9952
1617	42047	9927
1618	42072	9900
1619	42101	9875
1620	42129	9850
1621	42155	9824
1622	42187	9799
1623	42213	9773
1624	42235	9746
1625	42261	9720
1626	42286	9694
1627	42312	9668
1628	42337	9642
1629	42358	9615
1630	42386	9589
1631	42416	9564
1632	42443	9538
1633	42462	9511
1634	42490	9485
1635	42522	9460
1636	42548	9435
1637	42578	9409
1638	42606	9384
1639	42631	9358
1640	42658	9332
1641	42688	9307
1642	42728	9284
1643	42759	9259
1644	42791	9234
1645	42818	9208
1646	42846	9183
1647	42882	9159
1648	42913	9134
1649	42941	9108
1650	42971	9083
1651	43008	9059
1652	43037	9034
1653	43059	9007
1654	43089	8982
1655	43124	8958
1656	43153	8932
1657	43179	8906
1658	43213	8882
1659	43245	8857
1660	43268	8830
1661	43303	8806
1662	43340	8782
1663	43374	8758
1664	43397	8731
1665	43431	8707
1666	43455	8680
