iter	RMSE
549	27708.88546
550	27699.20286
551	27689.61303
552	27679.1095
553	27672.98098
554	27662.41873
555	27655.51274
556	27642.41639
557	27631.09412
558	27623.06864
559	27612.88578
560	27603.10612
561	27594.487
562	27588.8053
563	27580.47714
564	27570.48985
565	27561.67652
566	27548.24913
567	27537.19427
568	27529.50243
569	27523.88597
570	27518.66177
571	27510.2535
572	27502.72726
573	27494.40187
574	27486.16449
575	27476.5598
576	27465.69562
577	27456.45749
578	27450.60857
579	27441.67541
580	27433.18072
581	27425.91949
582	27417.3715
583	27412.35338
584	27404.22364
585	27397.62551
586	27392.38694
587	27383.49134
588	27377.22619
589	27370.61116
590	27359.34914
591	27351.53284
592	27343.82831
593	27338.34752
594	27333.15141
595	27324.83623
596	27316.83246
597	27308.38064
598	27298.59358
599	27290.82187
600	27279.92695
601	27271.21429
602	27260.87137
603	27253.79396
604	27243.36759
605	27238.70493
606	27231.34919
607	27225.41517
608	27216.83147
609	27209.26765
610	27199.89823
611	27189.71888
612	27184.26148
613	27174.02744
614	27168.26732
615	27159.33721
616	27152.01742
617	27146.06903
618	27141.25452
619	27131.46283
620	27123.16491
621	27115.10875
622	27109.20605
623	27103.48625
624	27097.53862
625	27090.9663
626	27080.75165
627	27071.5536
628	27062.40673
629	27054.56435
630	27046.19003
631	27040.83645
632	27034.00049
633	27023.20858
634	27015.25341
635	27007.63943
636	27001.22851
637	26991.46233
638	26988.21457
639	26978.82791
640	26970.1449
641	26961.80197
642	26953.24805
643	26945.10237
644	26938.32523
645	26934.50546
646	26927.06547
647	26921.77819
648	26913.47044
649	26904.72115
650	26899.89072
651	26893.45303
652	26887.23395
653	26880.87479
654	26874.76715
655	26868.0229
656	26858.78368
657	26851.75935
658	26847.42663
659	26840.69228
660	26832.46081
661	26827.68212
662	26822.19608
663	26817.96904
664	26810.75183
665	26803.6518
666	26798.95931
667	26793.33378
668	26786.25679
669	26781.45374
670	26775.44645
671	26768.63994
672	26759.71435
673	26754.02749
674	26747.09661
675	26739.18517
676	26730.43516
677	26723.95417
678	26717.36158
679	26711.13707
680	26705.97221
681	26699.65895
682	26690.07973
683	26682.32387
684	26673.61616
685	26667.42602
686	26659.9765
687	26652.71403
688	26647.07895
689	26641.9232
690	26636.51183
691	26630.92223
692	26626.80681
693	26621.37013
694	26612.20231
695	26606.84446
696	26601.17897
697	26595.42522
698	26585.218
699	26579.90654
700	26575.42966
701	26570.4843
702	26564.49438
703	26557.10922
704	26550.31754
705	26544.54642
706	26537.41634
707	26531.45147
708	26527.62917
709	26522.7328
710	26517.64656
711	26509.89682
712	26506.65711
713	26498.51758
714	26490.75581
715	26483.55781
716	26478.31559
717	26471.15465
718	26465.12995
719	26462.54391
720	26460.03502
721	26455.61757
722	26450.54815
723	26443.07558
724	26437.01682
725	26431.6812
726	26425.92256
727	26418.5316
728	26411.86746
729	26403.45717
730	26398.73402
731	26393.40848
732	26387.85591
733	26379.40928
734	26371.90283
735	26365.10802
736	26359.34066
737	26355.28005
738	26347.65959
739	26339.77875
740	26335.03118
741	26330.06688
742	26324.4579
743	26318.79866
744	26313.99967
745	26309.96279
746	26303.75049
747	26294.98934
748	26290.58371
749	26284.81737
750	26280.18617
751	26275.05333
752	26268.05666
753	26262.6908
754	26257.78282
755	26250.9566
756	26246.56267
757	26239.4433
758	26234.02905
759	26227.44754
760	26220.65925
761	26214.59683
762	26207.93235
763	26202.31948
764	26198.41758
765	26193.35143
766	26188.19702
767	26185.03976
768	26178.4951
769	26170.35206
770	26163.90939
771	26154.39673
772	26147.83455
773	26141.17281
774	26136.45863
775	26129.71074
776	26124.05849
777	26117.54027
778	26111.52132
779	26106.2878
780	26100.3813
781	26093.76889
782	26087.66195
783	26081.33627
784	26078.71796
785	26072.81852
786	26065.53464
787	26060.7455
788	26055.42338
789	26049.38672
790	26044.26793
791	26037.58117
792	26032.23118
793	26027.34542
794	26019.98224
795	26016.63888
796	26012.70699
797	26008.47795
798	26000.60353
799	25994.44666
800	25988.3231
801	25982.10498
802	25977.83427
803	25974.07363
804	25968.06515
805	25962.7963
806	25960.03122
807	25955.19404
808	25950.68488
809	25943.81239
810	25937.76759
811	25932.95604
812	25927.05922
813	25919.90382
814	25912.20061
815	25907.12851
816	25902.92131
817	25895.41127
818	25888.63666
819	25885.20189
820	25880.37137
821	25874.20102
822	25870.6411
823	25866.85986
824	25863.00926
825	25856.6305
826	25852.55866
827	25846.38082
828	25840.0805
829	25836.62098
830	25832.07914
831	25826.8175
832	25821.7064
833	25816.52782
834	25811.89319
835	25806.45153
836	25802.61561
837	25797.85538
838	25793.79783
839	25788.98615
840	25785.38723
841	25779.69197
842	25775.39414
843	25770.71236
844	25766.5259
845	25760.37048
846	25753.43079
847	25749.20324
848	25744.50546
849	25741.39503
850	25734.49977
851	25728.85779
852	25721.85712
853	25714.15237
854	25711.65789
855	25707.16338
856	25702.42575
857	25698.20481
858	25691.88284
859	25687.86882
860	25683.49896
861	25678.59833
862	25676.50463
863	25670.18217
864	25665.3086
865	25660.83532
866	25655.80618
867	25648.80241
868	25641.86811
869	25638.5981
870	25636.12291
871	25631.53175
872	25624.70876
873	25617.77399
874	25611.12628
875	25607.01437
876	25603.4016
877	25596.60334
878	25592.82054
879	25588.61738
880	25582.4182
881	25580.04046
882	25574.6175
883	25568.73383
884	25563.59964
885	25560.28733
886	25553.40885
887	25548.29599
888	25544.67284
889	25540.60486
890	25537.12385
891	25531.19662
892	25527.1483
893	25521.79541
894	25517.80514
895	25515.68494
896	25510.73825
897	25504.80915
898	25500.24786
899	25495.20227
900	25491.73515
901	25487.44748
902	25482.43919
903	25480.21919
904	25475.76176
905	25468.24874
906	25464.66891
907	25460.78063
908	25456.46622
909	25451.44781
910	25448.57256
911	25441.96966
912	25438.14557
913	25433.30161
914	25429.2619
915	25426.14728
916	25417.69245
917	25411.76819
918	25406.19424
919	25400.96272
920	25397.98417
921	25393.73384
922	25390.50443
923	25386.3058
924	25379.90096
925	25376.97222
926	25370.44487
927	25365.95398
928	25361.97586
929	25357.76838
930	25355.013
931	25350.92836
932	25346.15478
933	25343.66459
934	25340.6021
935	25335.17386
936	25329.3366
937	25321.3418
938	25316.66198
939	25313.69733
940	25307.42906
941	25302.01335
942	25297.29078
943	25291.81343
944	25286.45089
945	25281.38103
946	25276.82604
947	25270.87991
948	25266.18144
949	25261.25134
950	25256.31145
951	25251.68351
952	25248.18308
953	25242.94741
954	25239.01453
955	25235.96168
956	25231.50456
957	25228.25655
958	25221.1631
959	25217.56038
960	25216.04852
961	25212.73378
962	25206.61071
963	25201.62145
964	25197.82473
965	25193.41951
966	25189.93141
967	25184.90328
968	25181.84999
969	25178.81878
970	25174.85745
971	25169.18543
972	25164.62328
973	25157.28357
974	25154.60801
975	25147.48412
976	25143.7264
977	25136.58442
978	25132.3066
979	25129.26864
980	25122.6205
981	25117.65202
982	25112.0774
983	25107.67424
984	25101.72581
985	25096.29451
986	25091.59328
987	25088.07647
988	25084.33577
989	25077.12778
990	25071.07834
991	25065.55473
992	25058.78767
993	25055.72775
994	25051.3348
995	25046.84134
996	25043.90639
997	25038.75819
998	25033.77821
999	25028.07639
1000	25022.30778
1001	25020.11971
1002	25016.05732
1003	25010.32133
1004	25006.54901
1005	25000.7004
1006	24997.72553
1007	24991.39924
1008	24986.56531
1009	24983.67483
1010	24977.50392
1011	24973.57011
1012	24970.87008
1013	24965.66695
1014	24961.22311
1015	24959.10233
1016	24956.30653
1017	24951.41585
1018	24946.59564
1019	24941.47504
1020	24936.30169
1021	24933.00738
1022	24928.33799
1023	24923.13091
1024	24918.07938
1025	24915.94029
1026	24912.32524
1027	24907.71927
1028	24902.41677
1029	24896.71559
1030	24894.07592
1031	24890.42505
1032	24884.55722
1033	24880.79627
1034	24874.59695
1035	24869.26567
1036	24865.84723
1037	24861.36164
1038	24859.11042
1039	24856.39418
1040	24848.9831
1041	24844.10298
1042	24840.87593
1043	24837.45376
1044	24832.41003
1045	24826.12248
1046	24823.77548
1047	24818.50393
1048	24814.81709
1049	24810.45531
1050	24805.40537
1051	24798.64154
1052	24793.69501
1053	24790.52635
1054	24787.14496
1055	24784.99129
1056	24782.0039
1057	24777.53091
1058	24772.48443
1059	24768.58482
1060	24765.90959
1061	24761.5987
1062	24759.13808
1063	24754.1563
1064	24749.13207
1065	24746.84965
1066	24742.66401
1067	24738.47034
1068	24734.15941
1069	24729.57211
1070	24725.30809
1071	24721.06665
1072	24717.36522
1073	24713.65735
1074	24710.60892
1075	24707.09661
1076	24704.30326
1077	24700.89347
1078	24698.0223
1079	24694.17033
1080	24689.77883
1081	24687.12873
1082	24682.52178
1083	24679.02788
1084	24674.04318
1085	24670.13081
1086	24664.79242
1087	24659.47864
1088	24655.19552
1089	24650.3769
1090	24647.45033
1091	24645.05614
1092	24642.22579
1093	24635.64719
1094	24630.84875
1095	24626.21812
1096	24624.03088
1097	24619.38678
1098	24616.4762
1099	24611.14363
1100	24606.45002
1101	24602.69405
1102	24599.715
1103	24596.88284
1104	24594.13406
1105	24591.90586
1106	24588.7002
1107	24585.86915
1108	24583.0009
1109	24580.43876
1110	24577.88629
1111	24576.03629
1112	24573.25322
1113	24570.34626
1114	24568.80704
1115	24567.16982
1116	24564.85071
1117	24560.36299
1118	24556.05039
1119	24551.8971
1120	24549.497
1121	24544.27277
1122	24542.13015
1123	24540.36526
1124	24536.28519
1125	24531.76259
1126	24527.91313
1127	24524.98728
1128	24520.98013
1129	24515.69315
1130	24510.62461
1131	24508.21043
1132	24504.60528
1133	24498.8094
1134	24494.41307
1135	24489.76963
1136	24483.69858
1137	24476.87392
1138	24472.71936
1139	24468.03253
1140	24464.57555
1141	24462.03989
1142	24458.35781
1143	24455.12807
1144	24452.17646
1145	24446.81953
1146	24443.58577
1147	24440.74684
1148	24436.60271
1149	24433.43713
1150	24429.44809
1151	24426.31383
1152	24424.082
1153	24421.4431
1154	24417.67893
1155	24413.64966
1156	24409.25812
1157	24405.26834
1158	24401.18547
1159	24398.39927
1160	24396.40292
1161	24390.82415
1162	24386.28905
1163	24383.19101
1164	24379.00606
1165	24376.46361
1166	24372.55059
1167	24368.62271
1168	24365.34699
1169	24360.80657
1170	24359.26106
1171	24357.39183
1172	24354.29422
1173	24349.48106
1174	24346.28814
1175	24344.13578
1176	24340.21509
1177	24336.18118
1178	24333.11375
1179	24328.93626
1180	24324.26775
1181	24322.73716
1182	24318.30767
1183	24315.43032
1184	24312.84804
1185	24309.81893
1186	24306.92378
1187	24304.38213
1188	24301.30131
1189	24296.92697
1190	24294.96241
1191	24291.6636
1192	24286.81729
1193	24283.62738
1194	24279.7062
1195	24275.19242
1196	24273.51668
1197	24270.24612
1198	24265.71334
1199	24261.77275
1200	24257.20262
1201	24255.09011
1202	24250.22353
1203	24245.3898
1204	24243.49862
1205	24240.18827
1206	24236.91558
1207	24234.92631
1208	24231.19295
1209	24226.62734
1210	24222.99008
1211	24220.01035
1212	24216.92637
1213	24214.15796
1214	24209.61094
1215	24205.36105
1216	24201.70859
1217	24197.55155
1218	24194.52498
1219	24190.62575
1220	24187.24104
1221	24185.47583
1222	24183.4652
1223	24182.10693
1224	24180.12628
1225	24177.50319
1226	24173.68222
1227	24169.38321
1228	24165.33822
1229	24160.52933
1230	24158.79951
1231	24155.20126
1232	24151.02267
1233	24149.07428
1234	24145.62809
1235	24142.21046
1236	24138.73034
1237	24132.98876
1238	24131.00945
1239	24127.46703
1240	24124.03829
1241	24122.01127
1242	24118.38236
1243	24116.06811
1244	24111.54925
1245	24107.69898
1246	24104.41551
1247	24100.91781
1248	24097.13265
1249	24092.88848
1250	24090.98405
1251	24086.85552
1252	24082.44648
1253	24079.26459
1254	24073.7673
1255	24069.96774
1256	24065.64333
1257	24061.99743
1258	24057.28331
1259	24054.2604
1260	24050.97768
1261	24049.14937
1262	24043.65939
1263	24039.91481
1264	24037.85119
1265	24034.44894
1266	24030.39213
1267	24027.77547
1268	24024.22176
1269	24020.65552
1270	24017.61805
1271	24013.41287
1272	24010.63481
1273	24007.64093
1274	24005.6153
1275	24003.24043
1276	23999.92699
1277	23996.59817
1278	23992.5476
1279	23990.02813
1280	23986.91338
1281	23983.36152
1282	23981.87031
1283	23978.58663
1284	23975.68294
1285	23973.27476
1286	23972.2497
1287	23968.88345
1288	23967.05974
1289	23961.86662
1290	23960.04436
1291	23956.25768
1292	23954.78841
1293	23951.64853
1294	23948.97282
1295	23945.48814
1296	23942.93118
1297	23939.56563
1298	23938.02807
1299	23935.77121
1300	23932.54185
1301	23929.6124
1302	23926.38148
1303	23922.63193
1304	23918.92742
1305	23917.29168
1306	23915.29927
1307	23911.79488
1308	23908.27514
1309	23904.83695
1310	23902.30993
1311	23900.12361
1312	23897.99174
1313	23894.86092
1314	23892.36631
1315	23889.18376
1316	23885.76328
1317	23881.60646
1318	23878.34533
1319	23875.76567
1320	23873.89536
1321	23872.09352
1322	23868.55469
1323	23865.80491
1324	23861.66002
1325	23858.51217
1326	23855.54332
1327	23853.20589
1328	23850.08563
1329	23847.46233
1330	23844.84477
1331	23841.64461
1332	23838.49009
1333	23834.76749
1334	23832.61168
1335	23830.13315
1336	23828.53168
1337	23824.99624
1338	23821.91998
1339	23817.85806
1340	23813.59924
1341	23810.17913
1342	23807.15499
1343	23803.99182
1344	23800.56192
1345	23799.16569
1346	23796.54027
1347	23794.89571
1348	23791.75848
1349	23790.1181
1350	23787.13298
1351	23784.04618
1352	23779.85932
1353	23776.05175
1354	23772.26916
1355	23768.94497
1356	23767.30627
1357	23764.43204
1358	23761.52362
1359	23758.86786
1360	23755.93496
1361	23752.25433
1362	23750.26091
1363	23747.1912
1364	23744.74855
1365	23740.1051
1366	23736.9071
1367	23734.30093
1368	23730.93026
1369	23728.25734
1370	23725.55518
1371	23721.89184
1372	23718.52985
1373	23716.95257
1374	23713.585
1375	23711.66014
1376	23709.83523
1377	23707.39658
1378	23705.84072
1379	23702.64509
1380	23700.87183
1381	23698.3204
1382	23696.71527
1383	23693.59883
1384	23691.62035
1385	23688.71479
1386	23685.17265
1387	23682.24675
1388	23679.56262
1389	23676.46899
1390	23674.29063
1391	23671.41025
1392	23668.58673
1393	23666.01148
1394	23662.93116
1395	23659.69687
1396	23656.85771
1397	23653.37068
1398	23650.22556
1399	23648.67472
1400	23645.12825
1401	23641.12451
1402	23639.36742
1403	23637.49931
1404	23635.35
1405	23633.22777
1406	23630.11381
1407	23627.08076
1408	23625.39902
1409	23623.58051
1410	23620.79025
1411	23619.30225
1412	23617.74488
1413	23615.41633
1414	23612.525
1415	23610.42295
1416	23606.79944
1417	23605.29477
1418	23601.85415
1419	23600.45284
1420	23597.72349
1421	23596.03797
1422	23593.9471
1423	23592.25764
1424	23590.86666
1425	23589.48436
1426	23587.96435
1427	23585.43496
1428	23583.05935
1429	23580.22795
1430	23577.26202
1431	23575.76969
1432	23573.04959
1433	23569.60793
1434	23566.94418
1435	23564.51218
1436	23561.61609
1437	23560.14411
1438	23557.89312
1439	23556.68062
1440	23553.80201
1441	23552.09384
1442	23550.74053
1443	23548.11536
1444	23544.68032
1445	23542.51913
1446	23539.08947
1447	23536.74162
1448	23533.02864
1449	23531.5958
1450	23529.06378
1451	23525.6393
1452	23522.81798
1453	23520.39911
1454	23518.98349
1455	23516.31353
1456	23513.83489
1457	23512.19927
1458	23510.88216
1459	23507.50223
1460	23503.91292
1461	23502.35889
1462	23499.82744
1463	23497.13659
1464	23495.79507
1465	23493.01114
1466	23491.41269
1467	23489.40216
1468	23485.8401
1469	23484.27448
1470	23482.22904
1471	23480.81037
1472	23477.51847
1473	23475.99911
1474	23471.9641
1475	23470.45374
1476	23468.7334
1477	23467.50675
1478	23464.19844
1479	23461.72549
1480	23459.21591
1481	23455.65282
1482	23452.28593
1483	23449.96224
1484	23447.78126
1485	23444.52282
1486	23441.30722
1487	23438.69599
1488	23437.50836
1489	23435.07719
1490	23433.02695
1491	23431.70114
1492	23430.41456
1493	23427.62679
1494	23425.0544
1495	23421.66397
1496	23418.69089
1497	23416.23375
1498	23413.38904
1499	23411.01191
1500	23408.59033
1501	23407.31964
1502	23403.58497
1503	23400.84042
1504	23398.96919
1505	23396.96411
1506	23394.34873
1507	23392.06252
1508	23390.09515
1509	23388.93137
1510	23385.97426
1511	23382.73205
1512	23379.96706
1513	23377.64995
1514	23374.11319
1515	23371.21388
1516	23368.72368
1517	23366.33952
1518	23364.43885
1519	23361.98332
1520	23359.32518
1521	23357.89262
1522	23355.05432
1523	23351.91867
1524	23350.74132
1525	23348.32064
1526	23345.76652
1527	23344.63727
1528	23342.79805
1529	23339.65898
1530	23336.84629
1531	23334.09452
1532	23331.6106
1533	23328.54118
1534	23327.29932
1535	23325.06304
1536	23321.90397
1537	23319.87688
1538	23317.92158
1539	23315.85422
1540	23314.52205
1541	23312.67554
1542	23309.63781
1543	23308.59098
1544	23305.52235
1545	23302.48931
1546	23299.41493
1547	23296.0388
1548	23293.81022
1549	23291.92585
1550	23289.72198
1551	23286.72589
1552	23284.33395
1553	23281.77417
1554	23278.71616
1555	23276.80226
1556	23274.34203
1557	23271.56511
1558	23268.61588
1559	23265.95614
1560	23263.56763
1561	23261.45069
1562	23258.89247
1563	23257.06188
1564	23254.88891
1565	23253.74251
1566	23252.44851
1567	23250.71184
1568	23247.69506
1569	23245.8447
1570	23243.23955
1571	23241.09342
1572	23238.95339
1573	23236.6001
1574	23233.98208
1575	23231.40589
1576	23230.27359
1577	23227.67378
1578	23225.41037
1579	23222.14615
1580	23220.8123
1581	23217.83482
1582	23215.31466
1583	23212.93208
1584	23210.06217
1585	23207.50195
1586	23206.31592
1587	23203.65116
1588	23201.13595
1589	23199.9612
1590	23198.60707
1591	23195.76571
1592	23193.57257
1593	23191.05487
1594	23189.12509
1595	23187.93091
1596	23185.82563
1597	23183.54078
1598	23181.60227
1599	23179.08062
1600	23176.28897
1601	23173.10502
1602	23171.3204
1603	23168.39405
1604	23165.18089
1605	23163.04614
1606	23160.93141
1607	23158.04149
1608	23155.30491
1609	23154.08897
1610	23151.24796
1611	23148.4144
1612	23145.29529
1613	23143.00221
1614	23139.17867
1615	23137.34766
1616	23135.66364
1617	23133.63722
1618	23130.81708
1619	23128.24863
1620	23125.88203
1621	23122.33397
1622	23119.61639
1623	23116.77606
1624	23114.62689
1625	23111.9176
1626	23110.18801
1627	23108.45067
1628	23105.97404
1629	23102.93027
1630	23101.04096
1631	23099.73827
1632	23096.95101
1633	23094.25257
1634	23092.89582
1635	23090.23112
1636	23088.22832
1637	23085.59339
1638	23083.00132
1639	23080.88125
1640	23077.89894
1641	23075.06377
1642	23072.95082
1643	23071.76653
1644	23069.46117
1645	23066.65682
1646	23065.46056
1647	23062.59258
1648	23060.78393
1649	23057.76149
1650	23055.83234
1651	23052.94967
1652	23050.17661
1653	23047.57471
1654	23044.85047
1655	23043.07483
1656	23040.1144
1657	23038.14267
1658	23036.91311
1659	23035.90009
1660	23033.33488
1661	23030.79887
1662	23028.59312
1663	23026.84617
1664	23024.78943
