iter	Passed	Remaining
439	12580	44605
440	12615	44598
441	12639	44552
442	12669	44530
443	12698	44501
444	12726	44472
445	12761	44464
446	12781	44406
447	12813	44388
448	12847	44379
449	12880	44366
450	12913	44353
451	12947	44343
452	12975	44310
453	13008	44296
454	13031	44248
455	13062	44229
456	13093	44207
457	13127	44196
458	13160	44182
459	13193	44170
460	13220	44134
461	13253	44120
462	13288	44111
463	13316	44081
464	13343	44047
465	13375	44030
466	13397	43978
467	13423	43943
468	13453	43915
469	13475	43867
470	13533	43932
471	13560	43898
472	13588	43867
473	13617	43840
474	13651	43827
475	13685	43816
476	13719	43804
477	13743	43761
478	13773	43736
479	13801	43704
480	13830	43676
481	13863	43661
482	13883	43604
483	13911	43575
484	13935	43530
485	13970	43521
486	14004	43509
487	14033	43481
488	14057	43437
489	14086	43409
490	14120	43397
491	14147	43362
492	14178	43339
493	14206	43308
494	14234	43277
495	14257	43231
496	14284	43198
497	14316	43179
498	14347	43158
499	14373	43120
500	14395	43070
501	14428	43055
502	14463	43044
503	14487	43003
504	14511	42958
505	14549	42957
506	14577	42928
507	14611	42913
508	14643	42893
509	14678	42884
510	14706	42851
511	14740	42840
512	14774	42825
513	14806	42805
514	14830	42763
515	14861	42740
516	14889	42711
517	14917	42677
518	14944	42645
519	14968	42602
520	14994	42566
521	15022	42535
522	15056	42520
523	15088	42501
524	15114	42465
525	15143	42436
526	15173	42411
527	15203	42384
528	15233	42361
529	15265	42339
530	15294	42312
531	15324	42286
532	15360	42278
533	15391	42253
534	15426	42242
535	15454	42210
536	15485	42187
537	15519	42172
538	15554	42161
539	15580	42125
540	15607	42090
541	15635	42060
542	15660	42019
543	15688	41988
544	15714	41952
545	15745	41930
546	15776	41907
547	15800	41865
548	15831	41842
549	15863	41822
550	15895	41801
551	15929	41786
552	15959	41760
553	15996	41752
554	16024	41720
555	16053	41692
556	16081	41661
557	16113	41640
558	16143	41615
559	16171	41583
560	16198	41549
561	16232	41535
562	16268	41524
563	16300	41502
564	16330	41476
565	16362	41455
566	16392	41429
567	16427	41416
568	16459	41395
569	16495	41382
570	16527	41362
571	16565	41354
572	16593	41323
573	16622	41296
574	16652	41268
575	16682	41241
576	16708	41207
577	16748	41205
578	16781	41186
579	16813	41163
580	16837	41123
581	16868	41099
582	16900	41077
583	16928	41045
584	16964	41032
585	16995	41009
586	17024	40981
587	17061	40969
588	17093	40949
589	17122	40919
590	17144	40873
591	17171	40839
592	17208	40831
593	17246	40821
594	17280	40804
595	17318	40796
596	17350	40774
597	17381	40750
598	17413	40727
599	17439	40691
600	17472	40672
601	17502	40644
602	17531	40616
603	17561	40588
604	17600	40583
605	17635	40566
606	17668	40547
607	17701	40527
608	17732	40502
609	17763	40478
610	17795	40455
611	17826	40430
612	17853	40396
613	17886	40374
614	17912	40340
615	17936	40299
616	17962	40263
617	17991	40233
618	18021	40206
619	18047	40169
620	18076	40140
621	18111	40124
622	18132	40077
623	18157	40039
624	18189	40016
625	18212	39975
626	18242	39947
627	18271	39917
628	18298	39885
629	18330	39860
630	18359	39831
631	18389	39805
632	18417	39774
633	18448	39747
634	18475	39714
635	18501	39678
636	18537	39665
637	18566	39634
638	18624	39667
639	18655	39643
640	18686	39617
641	18715	39588
642	18747	39565
643	18778	39539
644	18806	39508
645	18827	39461
646	18862	39444
647	18890	39412
648	18914	39373
649	18941	39339
650	18971	39312
651	18998	39278
652	19029	39252
653	19059	39226
654	19094	39209
655	19129	39192
656	19157	39160
657	19187	39133
658	19215	39100
659	19239	39063
660	19260	39016
661	19282	38973
662	19310	38942
663	19339	38912
664	19365	38876
665	19400	38858
666	19422	38816
667	19452	38789
668	19481	38759
669	19505	38719
670	19534	38691
671	19567	38668
672	19599	38646
673	19639	38638
674	19669	38610
675	19699	38583
676	19726	38549
677	19750	38509
678	19777	38477
679	19807	38450
680	19834	38416
681	19871	38401
682	19901	38374
683	19940	38364
684	19970	38338
685	19997	38304
686	20032	38286
687	20067	38267
688	20104	38254
689	20135	38227
690	20168	38207
691	20208	38197
692	20247	38186
693	20284	38172
694	20315	38145
695	20341	38110
696	20365	38072
697	20398	38049
698	20434	38032
699	20469	38015
700	20499	37987
701	20535	37969
702	20577	37963
703	20609	37939
704	20645	37924
705	20679	37901
706	20705	37868
707	20738	37844
708	20766	37813
709	20793	37779
710	20820	37746
711	20848	37715
712	20880	37689
713	20907	37656
714	20938	37630
715	20971	37607
716	20999	37576
717	21026	37543
718	21052	37507
719	21085	37485
720	21114	37455
721	21142	37423
722	21173	37398
723	21211	37383
724	21246	37363
725	21271	37327
726	21298	37295
727	21330	37270
728	21364	37248
729	21398	37227
730	21422	37189
731	21448	37154
732	21468	37107
733	21501	37085
734	21534	37061
735	21562	37031
736	21588	36997
737	21620	36971
738	21655	36952
739	21680	36915
740	21706	36879
741	21728	36839
742	21762	36817
743	21796	36795
744	21826	36768
745	21852	36733
746	21874	36692
747	21908	36670
748	21941	36647
749	21968	36614
750	22000	36589
751	22030	36561
752	22060	36533
753	22082	36491
754	22115	36468
755	22148	36445
756	22168	36400
757	22194	36366
758	22229	36346
759	22258	36316
760	22287	36286
761	22308	36243
762	22331	36204
763	22366	36184
764	22402	36165
765	22431	36136
766	22465	36115
767	22500	36095
768	22527	36061
769	22557	36034
770	22588	36006
771	22618	35979
772	22671	35987
773	22695	35948
774	22718	35909
775	22746	35879
776	22775	35849
777	22808	35824
778	22838	35797
779	22872	35774
780	22902	35746
781	22926	35709
782	22950	35672
783	22976	35637
784	23005	35607
785	23034	35578
786	23070	35558
787	23101	35532
788	23132	35505
789	23162	35477
790	23193	35449
791	23222	35420
792	23257	35400
793	23281	35361
794	23311	35333
795	23334	35294
796	23366	35269
797	23395	35240
798	23426	35212
799	23455	35182
800	23477	35142
801	23504	35109
802	23535	35082
803	23567	35057
804	23599	35033
805	23631	35007
806	23669	34991
807	23694	34954
808	23720	34920
809	23745	34885
810	23772	34852
811	23803	34826
812	23829	34792
813	23854	34756
814	23884	34727
815	23909	34692
816	23939	34663
817	23971	34637
818	23997	34604
819	24025	34573
820	24054	34543
821	24080	34510
822	24110	34480
823	24143	34457
824	24164	34416
825	24194	34387
826	24221	34355
827	24246	34319
828	24268	34279
829	24291	34242
830	24314	34203
831	24349	34183
832	24378	34153
833	24409	34126
834	24442	34102
835	24464	34062
836	24497	34038
837	24528	34011
838	24556	33980
839	24581	33946
840	24614	33921
841	24645	33894
842	24668	33857
843	24700	33831
844	24732	33805
845	24759	33773
846	24787	33742
847	24809	33703
848	24831	33664
849	24859	33633
850	24892	33608
851	24915	33570
852	24944	33541
853	24978	33519
854	25007	33489
855	25034	33457
856	25061	33425
857	25092	33398
858	25124	33372
859	25156	33347
860	25176	33305
861	25211	33283
862	25237	33250
863	25268	33223
864	25289	33183
865	25312	33146
866	25336	33110
867	25369	33085
868	25392	33048
869	25419	33016
870	25452	32991
871	25474	32953
872	25509	32932
873	25542	32906
874	25561	32865
875	25591	32836
876	25615	32800
877	25646	32773
878	25680	32750
879	25704	32715
880	25735	32687
881	25766	32661
882	25787	32621
883	25815	32590
884	25841	32557
885	25870	32527
886	25895	32493
887	25920	32458
888	25942	32420
889	25966	32385
890	25989	32347
891	26021	32322
892	26047	32290
893	26077	32261
894	26109	32236
895	26138	32205
896	26170	32180
897	26202	32155
898	26229	32122
899	26264	32100
900	26289	32066
901	26314	32032
902	26343	32002
903	26367	31967
904	26392	31933
905	26414	31895
906	26441	31863
907	26468	31831
908	26499	31805
909	26526	31773
910	26558	31748
911	26582	31712
912	26615	31687
913	26645	31659
914	26678	31635
915	26715	31615
916	26745	31586
917	26781	31565
918	26808	31533
919	26838	31505
920	26867	31476
921	26894	31444
922	26918	31409
923	26943	31376
924	26976	31350
925	27004	31320
926	27031	31288
927	27062	31261
928	27093	31234
929	27121	31203
930	27141	31164
931	27166	31131
932	27200	31107
933	27234	31083
934	27265	31056
935	27297	31030
936	27323	30998
937	27350	30966
938	27381	30939
939	27404	30902
940	27431	30871
941	27465	30847
942	27499	30823
943	27526	30792
944	27552	30759
945	27575	30723
946	27608	30698
947	27638	30670
948	27666	30639
949	27722	30640
950	27755	30615
951	27781	30583
952	27805	30547
953	27832	30516
954	27862	30488
955	27887	30454
956	27908	30416
957	27938	30388
958	27967	30359
959	27994	30327
960	28020	30295
961	28052	30268
962	28083	30241
963	28114	30214
964	28145	30186
965	28180	30163
966	28216	30142
967	28249	30117
968	28273	30082
969	28304	30055
970	28322	30013
971	28348	29981
972	28376	29950
973	28402	29919
974	28435	29894
975	28466	29866
976	28493	29835
977	28520	29803
978	28552	29777
979	28587	29754
980	28610	29719
981	28642	29692
982	28671	29662
983	28696	29630
984	28723	29598
985	28756	29573
986	28784	29542
987	28810	29510
988	28842	29483
989	28870	29453
990	28902	29427
991	28928	29395
992	28962	29371
993	28996	29346
994	29018	29310
995	29043	29277
996	29070	29245
997	29101	29217
998	29128	29187
999	29157	29157
1000	29180	29122
1001	29216	29099
1002	29256	29081
1003	29279	29046
1004	29310	29018
1005	29335	28985
1006	29359	28951
1007	29391	28925
1008	29410	28885
1009	29444	28861
1010	29472	28830
1011	29501	28802
1012	29532	28774
1013	29560	28744
1014	29588	28713
1015	29614	28681
1016	29641	28650
1017	29669	28620
1018	29694	28587
1019	29721	28556
1020	29755	28531
1021	29783	28501
1022	29807	28467
1023	29832	28434
1024	29860	28403
1025	29881	28367
1026	29910	28337
1027	29934	28303
1028	29966	28277
1029	29987	28240
1030	30009	28204
1031	30035	28173
1032	30065	28144
1033	30088	28109
1034	30108	28071
1035	30137	28043
1036	30164	28012
1037	30192	27981
1038	30227	27958
1039	30251	27924
1040	30275	27890
1041	30302	27859
1042	30330	27829
1043	30354	27795
1044	30382	27765
1045	30406	27732
1046	30431	27699
1047	30459	27669
1048	30493	27644
1049	30523	27616
1050	30553	27588
1051	30582	27558
1052	30608	27526
1053	30637	27498
1054	30659	27462
1055	30687	27433
1056	30719	27406
1057	30746	27375
1058	30789	27359
1059	30814	27326
1060	30842	27296
1061	30866	27262
1062	30895	27233
1063	30922	27202
1064	30945	27168
1065	30975	27139
1066	31001	27108
1067	31035	27082
1068	31064	27054
1069	31096	27028
1070	31125	26998
1071	31155	26970
1072	31177	26935
1073	31195	26896
1074	31224	26867
1075	31252	26837
1076	31282	26809
1077	31309	26778
1078	31336	26747
1079	31358	26712
1080	31389	26685
1081	31422	26659
1082	31448	26627
1083	31472	26594
1084	31493	26559
1085	31520	26528
1086	31546	26496
1087	31566	26460
1088	31599	26434
1089	31625	26403
1090	31653	26373
1091	31678	26340
1092	31703	26308
1093	31728	26275
1094	31789	26273
1095	31807	26235
1096	31831	26202
1097	31856	26170
1098	31878	26135
1099	31910	26108
1100	31931	26072
1101	31957	26041
1102	31981	26008
1103	32006	25976
1104	32041	25952
1105	32075	25926
1106	32103	25897
1107	32129	25865
1108	32160	25838
1109	32192	25811
1110	32223	25784
1111	32258	25760
1112	32287	25731
1113	32321	25706
1114	32351	25678
1115	32379	25648
1116	32409	25619
1117	32430	25584
1118	32452	25549
1119	32482	25521
1120	32509	25491
1121	32535	25459
1122	32559	25426
1123	32595	25403
1124	32620	25371
1125	32646	25339
1126	32668	25306
1127	32694	25274
1128	32727	25248
1129	32752	25216
1130	32782	25188
1131	32815	25162
1132	32848	25136
1133	32876	25106
1134	32912	25083
1135	32980	25083
1136	33010	25055
1137	33037	25025
1138	33068	24997
1139	33097	24968
1140	33127	24939
1141	33149	24906
1142	33176	24874
1143	33202	24844
1144	33229	24813
1145	33262	24786
1146	33288	24755
1147	33318	24727
1148	33348	24699
1149	33382	24673
1150	33414	24647
1151	33439	24615
1152	33471	24588
1153	33490	24551
1154	33520	24523
1155	33549	24494
1156	33577	24465
1157	33611	24439
1158	33638	24409
1159	33666	24379
1160	33699	24352
1161	33731	24326
1162	33759	24296
1163	33798	24274
1164	33832	24249
1165	33858	24217
1166	33880	24183
1167	33906	24152
1168	33934	24122
1169	33964	24094
1170	33995	24067
1171	34018	24033
1172	34048	24004
1173	34080	23978
1174	34107	23947
1175	34140	23921
1176	34161	23886
1177	34189	23857
1178	34220	23829
1179	34248	23800
1180	34279	23772
1181	34302	23738
1182	34330	23709
1183	34363	23683
1184	34383	23647
1185	34414	23619
1186	34441	23589
1187	34464	23556
1188	34491	23526
1189	34522	23498
1190	34550	23468
1191	34581	23441
1192	34617	23416
1193	34642	23384
1194	34674	23357
1195	34701	23327
1196	34733	23300
1197	34759	23269
1198	34784	23237
1199	34812	23208
1200	34842	23179
1201	34876	23154
1202	34911	23128
1203	34943	23102
1204	34975	23075
1205	35009	23049
1206	35037	23019
1207	35072	22994
1208	35097	22962
1209	35131	22936
1210	35163	22909
1211	35194	22882
1212	35228	22856
1213	35254	22825
1214	35281	22795
1215	35310	22766
1216	35337	22735
1217	35358	22701
1218	35392	22675
1219	35422	22647
1220	35446	22615
1221	35472	22583
1222	35502	22555
1223	35534	22528
1224	35560	22497
1225	35595	22472
1226	35632	22448
1227	35665	22421
1228	35694	22392
1229	35725	22364
1230	35758	22338
1231	35787	22309
1232	35820	22282
1233	35841	22248
1234	35872	22220
1235	35900	22191
1236	35935	22165
1237	35967	22138
1238	35997	22110
1239	36027	22081
1240	36058	22053
1241	36091	22026
1242	36119	21997
1243	36151	21970
1244	36175	21937
1245	36202	21907
1246	36221	21872
1247	36252	21844
1248	36282	21815
1249	36312	21787
1250	36338	21756
1251	36372	21730
1252	36396	21698
1253	36428	21671
1254	36471	21650
1255	36508	21626
1256	36534	21595
1257	36562	21565
1258	36599	21541
1259	36634	21515
1260	36671	21491
1261	36709	21466
1262	36740	21439
1263	36776	21414
1264	36799	21381
1265	36866	21374
1266	36892	21343
1267	36926	21316
1268	36960	21290
1269	36985	21259
1270	37016	21231
1271	37041	21200
1272	37074	21173
1273	37100	21142
1274	37130	21113
1275	37163	21086
1276	37196	21059
1277	37221	21027
1278	37248	20997
1279	37275	20967
1280	37299	20935
1281	37330	20907
1282	37360	20878
1283	37397	20853
1284	37432	20828
1285	37461	20798
1286	37501	20776
1287	37533	20748
1288	37572	20724
1289	37610	20700
1290	37642	20672
1291	37674	20645
1292	37708	20618
1293	37746	20594
1294	37778	20566
1295	37806	20536
1296	37839	20509
1297	37870	20481
1298	37909	20457
1299	37942	20430
1300	37975	20403
1301	38012	20378
1302	38050	20354
1303	38087	20328
1304	38125	20304
1305	38157	20276
1306	38187	20247
1307	38229	20225
1308	38267	20200
1309	38291	20168
1310	38328	20143
1311	38355	20113
1312	38383	20083
1313	38415	20055
1314	38440	20024
1315	38469	19994
1316	38500	19966
1317	38535	19940
1318	38566	19911
1319	38593	19881
1320	38620	19851
1321	38638	19815
1322	38672	19789
1323	38709	19763
1324	38739	19735
1325	38766	19704
1326	38793	19674
1327	38823	19645
1328	38855	19617
1329	38888	19590
1330	38915	19560
1331	38945	19531
1332	38976	19502
1333	39009	19475
1334	39043	19448
1335	39083	19424
1336	39113	19395
1337	39154	19372
1338	39190	19346
1339	39220	19317
1340	39248	19287
1341	39271	19255
1342	39306	19228
1343	39337	19200
1344	39373	19174
1345	39402	19145
1346	39434	19117
1347	39461	19086
1348	39493	19058
1349	39520	19028
1350	39548	18998
1351	39584	18972
1352	39612	18942
1353	39638	18911
1354	39670	18883
1355	39702	18855
1356	39742	18831
1357	39778	18805
1358	39817	18780
1359	39857	18756
1360	39895	18731
1361	39929	18704
1362	39949	18670
1363	39972	18638
1364	39997	18606
1365	40023	18576
1366	40054	18547
1367	40082	18517
1368	40119	18491
1369	40153	18464
1370	40184	18436
1371	40210	18405
1372	40241	18377
1373	40269	18347
1374	40302	18319
1375	40333	18290
1376	40361	18260
1377	40395	18233
1378	40423	18203
1379	40451	18173
1380	40483	18145
1381	40513	18116
1382	40537	18084
1383	40561	18053
1384	40593	18025
1385	40614	17992
1386	40652	17966
1387	40673	17933
1388	40713	17909
1389	40744	17880
1390	40779	17854
1391	40809	17824
1392	40835	17794
1393	40856	17761
1394	40886	17732
1395	40948	17717
1396	40975	17686
1397	41004	17657
1398	41033	17627
1399	41063	17598
1400	41093	17569
1401	41121	17539
1402	41149	17509
1403	41180	17481
1404	41204	17449
1405	41226	17417
1406	41248	17384
1407	41280	17356
1408	41313	17328
1409	41340	17298
1410	41373	17270
1411	41409	17244
1412	41439	17215
1413	41469	17185
1414	41496	17155
1415	41529	17127
1416	41561	17099
1417	41590	17070
1418	41622	17042
1419	41646	17010
1420	41669	16978
1421	41697	16948
1422	41733	16922
1423	41766	16894
1424	41800	16866
1425	41831	16838
1426	41861	16809
1427	41884	16777
1428	41924	16752
1429	41960	16725
1430	41994	16697
1431	42026	16669
1432	42067	16645
1433	42098	16616
1434	42127	16586
1435	42161	16559
1436	42198	16533
1437	42226	16503
1438	42255	16473
1439	42289	16445
1440	42317	16416
1441	42350	16387
1442	42384	16360
1443	42402	16326
1444	42420	16292
1445	42449	16263
1446	42477	16233
1447	42508	16205
1448	42537	16175
1449	42560	16143
1450	42587	16113
1451	42616	16083
1452	42644	16053
1453	42676	16025
1454	42701	15994
1455	42732	15965
1456	42761	15936
1457	42787	15905
1458	42815	15875
1459	42842	15846
1460	42875	15817
1461	42902	15787
1462	42939	15761
1463	42970	15732
1464	42997	15702
1465	43026	15672
1466	43050	15641
1467	43079	15612
1468	43109	15582
1469	43140	15553
1470	43168	15524
1471	43201	15496
1472	43220	15463
1473	43243	15431
1474	43270	15401
1475	43296	15370
1476	43325	15341
1477	43356	15312
1478	43389	15284
1479	43422	15256
1480	43450	15226
1481	43477	15196
1482	43506	15167
1483	43541	15139
1484	43570	15110
1485	43601	15081
1486	43628	15051
1487	43661	15023
1488	43691	14994
1489	43726	14966
1490	43759	14938
1491	43787	14908
1492	43822	14881
1493	43852	14852
1494	43884	14823
1495	43907	14792
1496	43930	14760
1497	43969	14734
1498	43989	14702
1499	44014	14671
1500	44042	14641
1501	44065	14610
1502	44094	14580
1503	44123	14551
1504	44151	14521
1505	44176	14490
1506	44206	14461
1507	44235	14432
1508	44264	14402
1509	44291	14372
1510	44316	14342
1511	44339	14310
1512	44359	14278
1513	44393	14250
1514	44420	14220
1515	44440	14187
1516	44471	14159
1517	44500	14129
1518	44534	14102
1519	44554	14069
1520	44581	14039
1521	44608	14009
1522	44638	13980
1523	44671	13952
1524	44704	13924
1525	44733	13895
1526	44758	13864
1527	44789	13835
1528	44821	13807
1529	44847	13776
1530	44873	13746
1531	44903	13717
1532	44935	13688
1533	44996	13669
1534	45019	13637
1535	45041	13606
1536	45057	13573
1537	45084	13542
1538	45099	13509
1539	45133	13481
1540	45164	13452
1541	45195	13423
1542	45220	13393
1543	45252	13364
1544	45282	13335
1545	45309	13305
1546	45341	13276
1547	45373	13248
1548	45400	13218
1549	45428	13188
1550	45462	13160
1551	45491	13131
1552	45528	13104
1553	45561	13076
1554	45591	13047
1555	45622	13018
1556	45646	12987
1557	45683	12960
1558	45717	12932
1559	45748	12903
1560	45775	12873
1561	45808	12845
1562	45833	12814
1563	45863	12785
1564	45883	12753
1565	45908	12722
1566	45940	12694
1567	45958	12661
1568	45991	12633
1569	46026	12606
1570	46055	12576
1571	46093	12549
1572	46119	12519
1573	46150	12490
1574	46186	12463
1575	46223	12435
1576	46259	12408
1577	46288	12378
1578	46320	12350
1579	46354	12322
1580	46378	12291
1581	46410	12262
1582	46445	12234
1583	46478	12206
1584	46506	12176
1585	46536	12147
1586	46568	12119
1587	46595	12089
1588	46623	12059
1589	46645	12028
1590	46669	11997
1591	46685	11964
1592	46717	11936
1593	46747	11906
1594	46763	11874
1595	46789	11843
1596	46824	11816
1597	46857	11787
1598	46889	11759
1599	46927	11731
1600	46955	11702
1601	46987	11673
1602	47032	11648
1603	47063	11619
1604	47090	11589
1605	47126	11561
1606	47157	11532
1607	47181	11501
1608	47215	11473
1609	47238	11442
1610	47276	11415
1611	47308	11386
1612	47347	11359
1613	47370	11329
1614	47398	11299
1615	47424	11269
1616	47454	11239
1617	47488	11211
1618	47516	11182
1619	47538	11151
1620	47572	11122
1621	47604	11093
1622	47636	11065
1623	47666	11036
1624	47685	11004
1625	47719	10976
1626	47752	10947
1627	47782	10918
1628	47818	10890
1629	47847	10861
1630	47877	10831
1631	47904	10801
1632	47937	10773
1633	47966	10743
1634	47990	10713
1635	48018	10683
1636	48044	10653
1637	48074	10624
1638	48104	10595
1639	48131	10565
1640	48160	10536
1641	48195	10507
1642	48227	10479
1643	48257	10449
1644	48287	10420
1645	48322	10392
1646	48353	10363
1647	48380	10333
1648	48408	10304
1649	48437	10274
1650	48470	10246
1651	48499	10216
1652	48530	10187
1653	48556	10157
1654	48582	10127
1655	48608	10097
1656	48627	10065
1657	48660	10037
1658	48690	10008
1659	48725	9979
1660	48755	9950
1661	48774	9919
1662	48792	9887
1663	48811	9856
1664	48839	9826
1665	48868	9797
1666	48893	9766
