iter	Passed	Remaining
129	3769	54218
130	3797	54184
131	3823	54113
132	3851	54066
133	3875	53967
134	3898	53858
135	3928	53847
136	3963	53891
137	3988	53813
138	4014	53744
139	4041	53698
140	4067	53627
141	4091	53529
142	4122	53533
143	4147	53457
144	4178	53453
145	4204	53395
146	4236	53404
147	4262	53333
148	4289	53285
149	4312	53188
150	4344	53196
151	4371	53154
152	4397	53088
153	4426	53060
154	4452	52996
155	4476	52916
156	4502	52852
157	4532	52846
158	4561	52810
159	4586	52746
160	4610	52666
161	4643	52678
162	4672	52660
163	4700	52624
164	4726	52561
165	4753	52521
166	4782	52490
167	4809	52444
168	4831	52344
169	4860	52324
170	4889	52295
171	4922	52311
172	4951	52289
173	4971	52177
174	4996	52107
175	5023	52061
176	5054	52062
177	5081	52013
178	5106	51950
179	5130	51878
180	5158	51842
181	5187	51816
182	5215	51785
183	5240	51722
184	5268	51686
185	5296	51657
186	5322	51603
187	5345	51518
188	5376	51517
189	5405	51497
190	5435	51477
191	5459	51406
192	5487	51377
193	5511	51305
194	5534	51227
195	5556	51146
196	5584	51109
197	5612	51077
198	5642	51062
199	5667	51007
200	5690	50930
201	5714	50864
202	5745	50859
203	5770	50806
204	5800	50793
205	5825	50729
206	5850	50672
207	5874	50613
208	5907	50621
209	5941	50644
210	5966	50590
211	5997	50585
212	6024	50541
213	6046	50465
214	6074	50433
215	6106	50432
216	6134	50407
217	6160	50359
218	6183	50290
219	6204	50201
220	6231	50163
221	6257	50118
222	6280	50043
223	6312	50046
224	6339	50009
225	6365	49967
226	6393	49934
227	6422	49918
228	6449	49881
229	6480	49870
230	6505	49817
231	6535	49803
232	6563	49774
233	6596	49786
234	6621	49735
235	6649	49705
236	6677	49670
237	6701	49611
238	6733	49610
239	6761	49581
240	6790	49561
241	6820	49550
242	6849	49521
243	6876	49487
244	6904	49458
245	6936	49458
246	6984	49572
247	7015	49560
248	7074	49747
249	7100	49706
250	7131	49690
251	7157	49649
252	7187	49632
253	7212	49579
254	7237	49526
255	7264	49489
256	7292	49461
257	7318	49411
258	7349	49406
259	7377	49370
260	7408	49364
261	7436	49330
262	7467	49320
263	7487	49234
264	7516	49211
265	7546	49195
266	7578	49187
267	7608	49169
268	7639	49159
269	7669	49142
270	7694	49092
271	7726	49083
272	7756	49065
273	7780	49009
274	7805	48960
275	7835	48942
276	7868	48940
277	7893	48892
278	7924	48880
279	7948	48827
280	7983	48838
281	8011	48804
282	8043	48799
283	8075	48792
284	8100	48747
285	8128	48711
286	8159	48700
287	8187	48669
288	8213	48626
289	8244	48612
290	8275	48598
291	8303	48572
292	8333	48548
293	8361	48517
294	8392	48505
295	8419	48466
296	8445	48424
297	8475	48409
298	8506	48391
299	8527	48323
300	8561	48323
301	8586	48276
302	8614	48245
303	8635	48176
304	8661	48136
305	8684	48079
306	8706	48011
307	8729	47957
308	8753	47903
309	8774	47836
310	8799	47790
311	8829	47770
312	8847	47684
313	8867	47614
314	8896	47590
315	8917	47519
316	8934	47436
317	8960	47393
318	8986	47352
319	9013	47322
320	9042	47298
321	9069	47263
322	9096	47227
323	9124	47199
324	9149	47153
325	9169	47085
326	9189	47017
327	9214	46970
328	9239	46929
329	9261	46870
330	9281	46802
331	9296	46705
332	9320	46657
333	9345	46617
334	9361	46526
335	9377	46441
336	9407	46421
337	9430	46371
338	9451	46308
339	9477	46271
340	9504	46240
341	9530	46205
342	9550	46136
343	9572	46079
344	9595	46028
345	9621	45994
346	9646	45952
347	9668	45898
348	9695	45868
349	9719	45819
350	9742	45768
351	9768	45733
352	9791	45686
353	9812	45623
354	9835	45574
355	9857	45523
356	9886	45500
357	9909	45449
358	9932	45399
359	9959	45371
360	9979	45310
361	10002	45261
362	10023	45202
363	10052	45179
364	10076	45136
365	10097	45082
366	10123	45044
367	10143	44983
368	10160	44910
369	10183	44862
370	10207	44817
371	10236	44798
372	10255	44735
373	10279	44689
374	10302	44643
375	10324	44594
376	10349	44555
377	10377	44528
378	10398	44475
379	10414	44397
380	10440	44364
381	10456	44289
382	10477	44235
383	10503	44201
384	10532	44179
385	10562	44167
386	10592	44150
387	10618	44115
388	10656	44134
389	10689	44129
390	10718	44109
391	10747	44088
392	10782	44091
393	10814	44081
394	10843	44061
395	10869	44026
396	10890	43972
397	10917	43943
398	10938	43890
399	10964	43859
400	10991	43828
401	11019	43803
402	11042	43757
403	11068	43726
404	11094	43693
405	11119	43655
406	11152	43652
407	11174	43602
408	11197	43556
409	11216	43499
410	11241	43463
411	11268	43432
412	11294	43401
413	11325	43388
414	11354	43367
415	11383	43345
416	11419	43348
417	11445	43319
418	11471	43284
419	11492	43233
420	11521	43211
421	11545	43173
422	11573	43147
423	11593	43091
424	11620	43064
425	11643	43020
426	11667	42982
427	11692	42944
428	11719	42917
429	11746	42888
430	11772	42854
431	11799	42828
432	11831	42816
433	11860	42795
434	11888	42772
435	11918	42753
436	11950	42744
437	11974	42703
438	12002	42678
439	12029	42651
440	12059	42633
441	12087	42607
442	12112	42570
443	12140	42547
444	12171	42530
445	12197	42499
446	12221	42460
447	12245	42421
448	12270	42387
449	12298	42360
450	12324	42328
451	12356	42318
452	12389	42309
453	12416	42282
454	12438	42234
455	12458	42183
456	12484	42153
457	12514	42135
458	12541	42104
459	12564	42063
460	12598	42057
461	12623	42022
462	12650	41995
463	12683	41987
464	12712	41965
465	12742	41945
466	12767	41912
467	12792	41877
468	12826	41869
469	12855	41848
470	12882	41821
471	12911	41797
472	12942	41782
473	12964	41738
474	12993	41717
475	13020	41686
476	13046	41654
477	13076	41638
478	13109	41626
479	13139	41609
480	13172	41599
481	13197	41563
482	13227	41543
483	13244	41485
484	13267	41444
485	13293	41410
486	13317	41375
487	13348	41358
488	13377	41337
489	13406	41312
490	13433	41286
491	13466	41275
492	13491	41239
493	13519	41215
494	13549	41195
495	13580	41179
496	13610	41161
497	13634	41121
498	13656	41079
499	13683	41050
500	13714	41033
501	13744	41015
502	13768	40977
503	13800	40963
504	13829	40941
505	13852	40901
506	13879	40871
507	13906	40844
508	13931	40809
509	13960	40787
510	13992	40771
511	14018	40740
512	14047	40718
513	14074	40689
514	14109	40683
515	14133	40648
516	14158	40613
517	14187	40591
518	14215	40565
519	14247	40551
520	14272	40516
521	14302	40496
522	14327	40461
523	14352	40429
524	14380	40403
525	14406	40371
526	14435	40349
527	14463	40322
528	14487	40285
529	14515	40260
530	14541	40227
531	14570	40205
532	14596	40173
533	14623	40145
534	14647	40110
535	14670	40070
536	14700	40051
537	14727	40021
538	14754	39992
539	14784	39971
540	14809	39938
541	14834	39905
542	14863	39881
543	14893	39861
544	14914	39816
545	14940	39786
546	14967	39757
547	14992	39725
548	15017	39690
549	15047	39670
550	15075	39644
551	15105	39624
552	15130	39591
553	15160	39571
554	15192	39554
555	15217	39521
556	15240	39483
557	15266	39450
558	15296	39432
559	15324	39406
560	15354	39385
561	15379	39353
562	15403	39316
563	15431	39289
564	15454	39252
565	15480	39220
566	15502	39179
567	15532	39158
568	15561	39135
569	15592	39118
570	15620	39091
571	15645	39059
572	15674	39034
573	15700	39004
574	15726	38974
575	15752	38943
576	15781	38919
577	15810	38896
578	15836	38866
579	15869	38852
580	15898	38829
581	15920	38788
582	15947	38760
583	15975	38734
584	16004	38710
585	16037	38697
586	16066	38675
587	16097	38656
588	16121	38620
589	16153	38603
590	16186	38589
591	16213	38562
592	16249	38554
593	16282	38540
594	16314	38525
595	16345	38504
596	16374	38481
597	16406	38464
598	16436	38443
599	16458	38403
600	16487	38378
601	16519	38362
602	16551	38345
603	16579	38320
604	16611	38302
605	16638	38273
606	16672	38261
607	16693	38220
608	16726	38204
609	16759	38188
610	16790	38170
611	16819	38146
612	16849	38124
613	16877	38097
614	16904	38069
615	16928	38033
616	16959	38014
617	16985	37984
618	17015	37961
619	17036	37919
620	17074	37915
621	17104	37894
622	17139	37882
623	17166	37854
624	17199	37839
625	17219	37795
626	17249	37772
627	17265	37719
628	17296	37700
629	17323	37672
630	17353	37650
631	17389	37640
632	17417	37613
633	17441	37579
634	17476	37567
635	17505	37543
636	17540	37531
637	17570	37510
638	17601	37489
639	17630	37464
640	17654	37429
641	17690	37420
642	17722	37401
643	17748	37371
644	17775	37341
645	17801	37312
646	17834	37295
647	17867	37279
648	17899	37260
649	17926	37231
650	17956	37208
651	17983	37180
652	18017	37166
653	18056	37162
654	18085	37137
655	18108	37100
656	18141	37084
657	18170	37059
658	18200	37036
659	18230	37013
660	18265	37001
661	18291	36970
662	18324	36953
663	18358	36937
664	18382	36903
665	18409	36874
666	18435	36844
667	18468	36827
668	18491	36789
669	18519	36762
670	18545	36731
671	18573	36703
672	18606	36687
673	18632	36656
674	18673	36655
675	18713	36652
676	18790	36719
677	18827	36711
678	18852	36677
679	18880	36650
680	18905	36618
681	18934	36591
682	18974	36586
683	19009	36574
684	19036	36544
685	19070	36527
686	19103	36511
687	19131	36483
688	19158	36454
689	19186	36427
690	19211	36394
691	19238	36364
692	19260	36325
693	19288	36297
694	19315	36269
695	19342	36238
696	19372	36215
697	19401	36189
698	19431	36166
699	19461	36141
700	19495	36127
701	19530	36111
702	19557	36082
703	19589	36062
704	19621	36042
705	19654	36023
706	19684	35999
707	19710	35968
708	19744	35952
709	19774	35929
710	19803	35903
711	19834	35880
712	19866	35859
713	19894	35831
714	19922	35804
715	19947	35772
716	19970	35735
717	20026	35757
718	20056	35734
719	20085	35707
720	20114	35681
721	20147	35663
722	20188	35658
723	20216	35630
724	20239	35593
725	20259	35551
726	20285	35521
727	20303	35474
728	20332	35449
729	20358	35418
730	20393	35402
731	20433	35395
732	20463	35372
733	20487	35337
734	20520	35317
735	20548	35289
736	20572	35254
737	20598	35224
738	20627	35197
739	20657	35173
740	20681	35139
741	20704	35102
742	20731	35073
743	20764	35053
744	20793	35027
745	20816	34992
746	20835	34949
747	20868	34929
748	20899	34907
749	20931	34886
750	20957	34854
751	20980	34818
752	21004	34784
753	21033	34758
754	21060	34728
755	21082	34691
756	21113	34668
757	21150	34655
758	21173	34620
759	21205	34599
760	21230	34565
761	21262	34544
762	21287	34512
763	21317	34487
764	21345	34460
765	21370	34427
766	21401	34403
767	21435	34386
768	21458	34350
769	21487	34324
770	21520	34304
771	21550	34279
772	21579	34253
773	21603	34219
774	21637	34201
775	21669	34180
776	21697	34151
777	21723	34121
778	21753	34096
779	21791	34083
780	21821	34058
781	21848	34030
782	21871	33994
783	21902	33970
784	21926	33936
785	21951	33904
786	21975	33871
787	22003	33843
788	22031	33815
789	22052	33776
790	22079	33747
791	22097	33703
792	22128	33681
793	22162	33661
794	22188	33631
795	22221	33611
796	22248	33582
797	22277	33556
798	22309	33533
799	22340	33510
800	22366	33480
801	22389	33445
802	22413	33410
803	22442	33384
804	22470	33356
805	22501	33333
806	22530	33306
807	22562	33284
808	22593	33261
809	22629	33245
810	22645	33200
811	22670	33167
812	22696	33137
813	22719	33101
814	22742	33067
815	22767	33035
816	22794	33006
817	22824	32980
818	22844	32941
819	22881	32927
820	22913	32904
821	22937	32871
822	22970	32851
823	23004	32831
824	23032	32804
825	23058	32772
826	23082	32740
827	23117	32722
828	23142	32689
829	23176	32670
830	23203	32640
831	23232	32614
832	23251	32574
833	23278	32545
834	23309	32521
835	23334	32489
836	23377	32482
837	23409	32460
838	23434	32429
839	23460	32398
840	23484	32363
841	23512	32336
842	23536	32303
843	23571	32285
844	23605	32264
845	23635	32239
846	23669	32220
847	23701	32198
848	23726	32166
849	23753	32137
850	23789	32120
851	23826	32104
852	23857	32080
853	23886	32053
854	23912	32023
855	23943	31999
856	23974	31975
857	23999	31943
858	24023	31909
859	24044	31872
860	24072	31845
861	24096	31811
862	24132	31794
863	24162	31769
864	24191	31742
865	24214	31708
866	24240	31678
867	24267	31648
868	24295	31620
869	24321	31589
870	24347	31559
871	24376	31532
872	24407	31508
873	24432	31477
874	24457	31444
875	24481	31412
876	24504	31378
877	24530	31347
878	24558	31319
879	24590	31297
880	24622	31274
881	24651	31247
882	24683	31224
883	24716	31202
884	24754	31187
885	24785	31164
886	24818	31141
887	24846	31113
888	24878	31090
889	24900	31055
890	24928	31027
891	24961	31006
892	24995	30985
893	25020	30954
894	25048	30925
895	25076	30898
896	25111	30878
897	25137	30847
898	25162	30816
899	25190	30788
900	25226	30770
901	25254	30741
902	25279	30710
903	25304	30679
904	25332	30650
905	25357	30619
906	25383	30588
907	25411	30561
908	25437	30531
909	25465	30503
910	25492	30473
911	25514	30438
912	25540	30408
913	25563	30374
914	25588	30342
915	25611	30308
916	25642	30284
917	25671	30257
918	25700	30230
919	25725	30199
920	25755	30173
921	25786	30149
922	25819	30126
923	25847	30099
924	25872	30068
925	25903	30043
926	25937	30022
927	25961	29989
928	25985	29957
929	26019	29936
930	26044	29904
931	26073	29877
932	26101	29850
933	26126	29819
934	26154	29790
935	26184	29765
936	26217	29742
937	26245	29715
938	26277	29691
939	26376	29743
940	26404	29715
941	26430	29684
942	26455	29654
943	26482	29624
944	26509	29595
945	26555	29586
946	26591	29568
947	26624	29545
948	26653	29518
949	26683	29491
950	26716	29469
951	26743	29440
952	26768	29408
953	26795	29379
954	26825	29353
955	26858	29331
956	26882	29298
957	26908	29267
958	26928	29230
959	26963	29210
960	26993	29184
961	27019	29154
962	27046	29124
963	27077	29100
964	27114	29081
965	27143	29054
966	27176	29031
967	27208	29007
968	27234	28977
969	27268	28954
970	27300	28930
971	27328	28903
972	27355	28873
973	27381	28843
974	27405	28811
975	27433	28782
976	27458	28751
977	27482	28719
978	27502	28682
979	27528	28652
980	27551	28618
981	27572	28583
982	27599	28553
983	27625	28523
984	27652	28494
985	27676	28462
986	27700	28430
987	27724	28397
988	27748	28365
989	27774	28335
990	27792	28297
991	27823	28272
992	27843	28236
993	27863	28199
994	27885	28165
995	27906	28130
996	27934	28102
997	27967	28079
998	27999	28055
999	28030	28030
1000	28063	28007
1001	28092	27980
1002	28113	27945
1003	28132	27908
1004	28158	27877
1005	28184	27848
1006	28206	27814
1007	28235	27787
1008	28256	27752
1009	28280	27720
1010	28304	27689
1011	28332	27660
1012	28362	27634
1013	28383	27599
1014	28406	27566
1015	28431	27535
1016	28460	27508
1017	28487	27479
1018	28510	27447
1019	28534	27415
1020	28558	27383
1021	28587	27356
1022	28607	27321
1023	28637	27294
1024	28665	27267
1025	28689	27235
1026	28717	27207
1027	28741	27175
1028	28767	27145
1029	28782	27106
1030	28815	27083
1031	28843	27054
1032	28869	27024
1033	28893	26993
1034	28919	26963
1035	28946	26934
1036	28968	26901
1037	28996	26873
1038	29031	26851
1039	29056	26821
1040	29077	26787
1041	29102	26756
1042	29129	26727
1043	29154	26696
1044	29181	26668
1045	29211	26641
1046	29240	26615
1047	29265	26584
1048	29294	26557
1049	29325	26532
1050	29352	26503
1051	29373	26469
1052	29396	26437
1053	29424	26409
1054	29450	26380
1055	29479	26352
1056	29506	26324
1057	29536	26297
1058	29559	26266
1059	29589	26240
1060	29615	26210
1061	29640	26179
1062	29670	26153
1063	29692	26120
1064	29715	26088
1065	29741	26058
1066	29768	26030
1067	29806	26010
1068	29828	25977
1069	29859	25952
1070	29886	25923
1071	29914	25896
1072	29934	25861
1073	29964	25835
1074	29992	25807
1075	30024	25783
1076	30050	25753
1077	30080	25727
1078	30113	25703
1079	30148	25681
1080	30179	25656
1081	30199	25621
1082	30235	25600
1083	30268	25577
1084	30306	25557
1085	30344	25538
1086	30372	25510
1087	30411	25491
1088	30444	25467
1089	30473	25440
1090	30502	25414
1091	30530	25386
1092	30560	25360
1093	30591	25334
1094	30624	25310
1095	30653	25283
1096	30681	25255
1097	30712	25230
1098	30747	25207
1099	30775	25180
1100	30804	25153
1101	30833	25125
1102	30857	25094
1103	30887	25068
1104	30911	25036
1105	30949	25017
1106	30981	24992
1107	31023	24975
1108	31054	24950
1109	31087	24926
1110	31124	24905
1111	31163	24885
1112	31198	24863
1113	31233	24840
1114	31264	24815
1115	31295	24789
1116	31325	24762
1117	31353	24735
1118	31380	24706
1119	31407	24677
1120	31444	24656
1121	31475	24630
1122	31505	24603
1123	31537	24578
1124	31564	24550
1125	31591	24521
1126	31617	24491
1127	31654	24470
1128	31687	24446
1129	31716	24418
1130	31746	24392
1131	31768	24359
1132	31793	24329
1133	31822	24301
1134	31848	24272
1135	31884	24249
1136	31912	24222
1137	31948	24200
1138	31981	24175
1139	32004	24144
1140	32058	24135
1141	32087	24107
1142	32115	24079
1143	32142	24050
1144	32173	24024
1145	32201	23996
1146	32225	23965
1147	32254	23938
1148	32279	23907
1149	32308	23880
1150	32334	23850
1151	32356	23817
1152	32377	23784
1153	32409	23759
1154	32436	23730
1155	32463	23701
1156	32489	23671
1157	32516	23643
1158	32550	23619
1159	32581	23593
1160	32616	23570
1161	32646	23543
1162	32671	23513
1163	32695	23482
1164	32725	23455
1165	32751	23425
1166	32782	23400
1167	32809	23371
1168	32833	23339
1169	32858	23310
1170	32884	23280
1171	32918	23256
1172	32948	23229
1173	32977	23202
1174	33009	23176
1175	33037	23148
1176	33066	23121
1177	33090	23090
1178	33116	23060
1179	33140	23029
1180	33166	23000
1181	33193	22971
1182	33220	22942
1183	33247	22913
1184	33270	22882
1185	33298	22853
1186	33326	22826
1187	33350	22794
1188	33385	22771
1189	33415	22744
1190	33439	22714
1191	33469	22687
1192	33496	22658
1193	33522	22628
1194	33556	22605
1195	33586	22578
1196	33608	22546
1197	33632	22515
1198	33660	22487
1199	33689	22459
1200	33722	22434
1201	33756	22410
1202	33781	22380
1203	33806	22350
1204	33830	22319
1205	33854	22288
1206	33880	22259
1207	33906	22230
1208	33938	22204
1209	33967	22177
1210	33987	22144
1211	34013	22114
1212	34039	22084
1213	34068	22057
1214	34093	22027
1215	34113	21994
1216	34143	21967
1217	34159	21931
1218	34190	21905
1219	34217	21876
1220	34247	21849
1221	34275	21821
1222	34297	21789
1223	34320	21759
1224	34355	21735
1225	34388	21710
1226	34410	21678
1227	34432	21646
1228	34455	21615
1229	34485	21588
1230	34516	21562
1231	34543	21533
1232	34568	21503
1233	34595	21474
1234	34619	21444
1235	34651	21418
1236	34674	21387
1237	34698	21356
1238	34731	21332
1239	34762	21306
1240	34790	21277
1241	34821	21251
1242	34849	21223
1243	34879	21197
1244	34908	21169
1245	34939	21142
1246	34970	21116
1247	34997	21088
1248	35034	21065
1249	35073	21044
1250	35105	21018
1251	35131	20989
1252	35167	20965
1253	35187	20932
1254	35223	20909
1255	35257	20884
1256	35282	20854
1257	35312	20827
1258	35344	20802
1259	35371	20773
1260	35400	20746
1261	35426	20716
1262	35444	20683
1263	35477	20657
1264	35505	20629
1265	35537	20603
1266	35564	20575
1267	35591	20546
1268	35619	20518
1269	35646	20489
1270	35676	20462
1271	35704	20434
1272	35728	20403
1273	35760	20378
1274	35789	20350
1275	35829	20329
1276	35864	20305
1277	35900	20281
1278	35934	20257
1279	35962	20228
1280	35984	20197
1281	36008	20167
1282	36038	20139
1283	36061	20109
1284	36091	20081
1285	36120	20054
1286	36149	20026
1287	36183	20002
1288	36223	19980
1289	36255	19954
1290	36282	19925
1291	36309	19897
1292	36332	19866
1293	36358	19836
1294	36384	19807
1295	36415	19781
1296	36449	19756
1297	36487	19733
1298	36518	19707
1299	36556	19684
1300	36592	19660
1301	36621	19632
1302	36655	19607
1303	36674	19574
1304	36707	19549
1305	36733	19520
1306	36771	19496
1307	36802	19470
1308	36831	19442
1309	36866	19418
1310	36900	19393
1311	36935	19368
1312	36974	19345
1313	37003	19318
1314	37032	19290
1315	37061	19262
1316	37092	19236
1317	37125	19210
1318	37163	19187
1319	37200	19163
1320	37223	19132
1321	37254	19106
1322	37276	19074
1323	37301	19045
1324	37330	19017
1325	37362	18991
1326	37390	18963
1327	37417	18934
1328	37447	18906
1329	37482	18882
1330	37513	18855
1331	37542	18827
1332	37574	18801
1333	37609	18776
1334	37643	18751
1335	37667	18720
1336	37692	18691
1337	37724	18664
1338	37758	18639
1339	37789	18612
1340	37822	18586
1341	37852	18559
1342	37881	18531
1343	37913	18505
1344	37939	18476
1345	37970	18449
1346	38005	18424
1347	38038	18398
1348	38073	18373
1349	38103	18345
1350	38123	18314
1351	38149	18284
1352	38176	18255
1353	38207	18229
1354	38242	18203
1355	38265	18173
1356	38295	18145
1357	38321	18116
1358	38349	18088
1359	38381	18061
1360	38410	18034
1361	38443	18008
1362	38473	17980
1363	38503	17953
1364	38531	17925
1365	38570	17901
1366	38602	17875
1367	38637	17850
1368	38666	17822
1369	38693	17793
1370	38720	17764
1371	38745	17734
1372	38776	17707
1373	38812	17683
1374	38846	17657
1375	38881	17632
1376	38908	17603
1377	38944	17578
1378	38972	17550
1379	38999	17521
1380	39033	17495
1381	39067	17470
1382	39099	17443
1383	39132	17417
1384	39165	17391
1385	39198	17365
1386	39230	17338
1387	39261	17311
1388	39291	17283
1389	39320	17255
1390	39345	17226
1391	39373	17197
1392	39403	17169
1393	39436	17143
1394	39458	17112
1395	39486	17084
1396	39514	17055
1397	39550	17031
1398	39578	17002
1399	39605	16973
1400	39633	16945
1401	39662	16917
1402	39687	16887
1403	39705	16855
1404	39735	16827
1405	39758	16797
1406	39791	16770
1407	39822	16743
1408	39851	16715
1409	39880	16687
1410	39909	16659
1411	39936	16630
1412	39962	16601
1413	39991	16573
1414	40017	16544
1415	40043	16515
1416	40070	16486
1417	40094	16456
1418	40127	16429
1419	40159	16403
1420	40187	16374
1421	40214	16345
1422	40240	16316
1423	40276	16291
1424	40307	16264
1425	40330	16234
1426	40350	16202
1427	40381	16175
1428	40421	16151
1429	40489	16139
1430	40528	16114
1431	40557	16087
1432	40585	16058
1433	40610	16029
1434	40637	16000
1435	40669	15973
1436	40693	15943
1437	40726	15916
1438	40751	15887
1439	40779	15858
1440	40811	15831
1441	40836	15802
1442	40870	15776
1443	40896	15746
1444	40923	15717
1445	40949	15688
1446	40979	15661
1447	41006	15632
1448	41035	15604
1449	41052	15571
1450	41090	15546
1451	41141	15527
1452	41164	15496
1453	41189	15467
1454	41215	15438
1455	41251	15412
1456	41277	15383
1457	41302	15353
1458	41323	15323
1459	41350	15294
1460	41376	15264
1461	41406	15236
1462	41433	15208
1463	41464	15181
1464	41489	15151
1465	41516	15122
1466	41548	15095
1467	41576	15067
1468	41600	15037
1469	41627	15008
1470	41660	14981
1471	41687	14952
1472	41713	14924
1473	41732	14892
1474	41760	14863
1475	41787	14835
1476	41814	14806
1477	41838	14776
1478	41868	14748
1479	41897	14720
1480	41923	14691
1481	41953	14663
1482	41978	14634
1483	42004	14605
1484	42026	14574
1485	42051	14545
1486	42077	14516
1487	42101	14486
1488	42133	14459
1489	42160	14430
1490	42177	14398
1491	42201	14368
1492	42233	14341
1493	42262	14313
1494	42285	14283
1495	42312	14254
1496	42349	14229
1497	42378	14201
1498	42404	14172
1499	42440	14146
1500	42475	14120
1501	42514	14095
1502	42544	14068
1503	42582	14043
1504	42619	14017
1505	42651	13990
1506	42689	13965
1507	42717	13937
1508	42742	13907
1509	42774	13880
1510	42805	13852
1511	42841	13827
1512	42871	13799
1513	42909	13773
1514	42942	13747
1515	42971	13719
1516	42997	13689
1517	43028	13662
1518	43059	13635
1519	43088	13606
1520	43116	13578
1521	43152	13552
1522	43175	13522
1523	43202	13493
1524	43228	13464
1525	43259	13436
1526	43285	13407
1527	43302	13376
1528	43336	13349
1529	43365	13321
1530	43385	13290
1531	43420	13264
1532	43443	13234
1533	43472	13206
1534	43503	13178
1535	43531	13150
1536	43559	13121
1537	43589	13093
1538	43618	13065
1539	43651	13038
1540	43680	13010
1541	43714	12984
1542	43745	12956
1543	43770	12927
1544	43798	12898
1545	43823	12869
1546	43852	12841
1547	43882	12813
1548	43921	12788
1549	43951	12760
1550	43986	12733
1551	44012	12704
1552	44040	12676
1553	44066	12647
1554	44093	12618
1555	44119	12589
1556	44148	12561
1557	44176	12532
1558	44201	12503
1559	44238	12477
1560	44269	12449
1561	44299	12421
1562	44318	12390
1563	44350	12363
1564	44379	12335
1565	44405	12306
1566	44438	12279
1567	44468	12251
1568	44495	12222
1569	44525	12194
1570	44565	12169
1571	44597	12142
1572	44632	12115
1573	44662	12087
1574	44695	12060
1575	44729	12033
1576	44753	12004
1577	44780	11975
1578	44811	11947
1579	44841	11919
1580	44868	11891
1581	44894	11862
1582	44922	11833
1583	44947	11804
1584	44975	11775
1585	44999	11746
1586	45023	11716
1587	45049	11687
1588	45087	11661
1589	45116	11633
1590	45150	11606
1591	45182	11579
1592	45212	11551
1593	45240	11522
1594	45266	11494
1595	45293	11465
1596	45321	11436
1597	45350	11408
1598	45377	11379
1599	45407	11351
1600	45430	11322
1601	45459	11293
1602	45490	11266
1603	45521	11238
1604	45550	11210
1605	45575	11180
1606	45605	11153
1607	45635	11125
1608	45669	11097
1609	45700	11070
1610	45727	11041
1611	45753	11012
1612	45780	10983
1613	45806	10954
1614	45835	10926
1615	45856	10896
1616	45881	10867
1617	45910	10839
1618	45943	10811
1619	45967	10782
1620	45995	10754
1621	46027	10726
1622	46057	10698
1623	46075	10667
1624	46115	10641
1625	46146	10614
1626	46168	10584
1627	46190	10554
1628	46222	10527
1629	46259	10500
1630	46276	10469
1631	46301	10440
1632	46324	10411
1633	46357	10383
1634	46385	10355
1635	46419	10328
1636	46450	10300
1637	46477	10271
1638	46512	10244
1639	46550	10218
1640	46588	10192
1641	46624	10165
1642	46648	10135
1643	46674	10107
1644	46705	10079
1645	46734	10051
1646	46767	10023
1647	46796	9995
1648	46813	9964
1649	46834	9934
1650	46856	9904
1651	46878	9875
1652	46909	9847
1653	46933	9818
1654	46964	9790
1655	46990	9761
1656	47016	9732
1657	47039	9702
1658	47068	9674
1659	47102	9647
1660	47129	9618
1661	47160	9591
1662	47188	9562
1663	47218	9534
1664	47245	9505
1665	47275	9477
1666	47297	9448
