iter	Passed	Remaining
1663	47623	9616
1664	47657	9588
1665	47681	9559
1666	47709	9530
1667	47734	9501
1668	47763	9472
1669	47799	9445
1670	47825	9416
1671	47847	9386
1672	47883	9359
1673	47912	9330
1674	47938	9301
1675	47966	9272
1676	47998	9244
1677	48019	9214
1678	48043	9185
1679	48071	9156
1680	48094	9126
1681	48121	9097
1682	48151	9069
1683	48178	9040
1684	48206	9011
1685	48232	8982
1686	48255	8953
1687	48280	8923
1688	48297	8893
1689	48321	8863
1690	48347	8834
1691	48380	8806
1692	48417	8779
1693	48445	8751
1694	48469	8721
1695	48494	8692
1696	48519	8663
1697	48545	8634
1698	48577	8606
1699	48615	8579
1700	48648	8551
1701	48676	8522
1702	48705	8494
1703	48735	8465
1704	48768	8437
1705	48799	8409
1706	48833	8382
1707	48860	8353
1708	48912	8328
1709	48943	8300
1710	48969	8271
1711	48992	8241
1712	49020	8213
1713	49052	8184
1714	49077	8155
1715	49108	8127
1716	49138	8099
1717	49160	8069
1718	49182	8039
1719	49211	8011
1720	49237	7982
1721	49256	7951
1722	49282	7922
1723	49314	7894
1724	49347	7867
1725	49376	7838
1726	49414	7811
1727	49439	7782
1728	49458	7752
1729	49481	7722
1730	49508	7693
1731	49526	7663
1732	49554	7634
1733	49577	7605
1734	49607	7576
1735	49629	7547
1736	49661	7519
1737	49687	7490
1738	49710	7460
1739	49728	7430
1740	49760	7402
1741	49795	7375
1742	49819	7345
1743	49843	7316
1744	49869	7287
1745	49897	7258
1746	49923	7229
1747	49949	7200
1748	49977	7172
1749	49996	7142
1750	50024	7113
1751	50052	7085
1752	50080	7056
1753	50105	7027
1754	50125	6997
1755	50152	6968
1756	50181	6940
1757	50212	6912
1758	50236	6882
1759	50264	6854
1760	50281	6824
1761	50303	6794
1762	50324	6765
1763	50346	6735
1764	50364	6705
1765	50392	6677
1766	50412	6647
1767	50437	6618
1768	50470	6590
1769	50495	6561
1770	50518	6532
1771	50549	6504
1772	50574	6475
1773	50599	6446
1774	50630	6418
1775	50652	6388
1776	50678	6359
1777	50703	6330
1778	50729	6301
1779	50758	6273
1780	50782	6244
1781	50811	6216
1782	50832	6186
1783	50863	6158
1784	50883	6128
1785	50918	6101
1786	50946	6072
1787	50975	6044
1788	51003	6015
1789	51027	5986
1790	51051	5957
1791	51077	5928
1792	51104	5899
1793	51127	5870
1794	51147	5841
1795	51174	5812
1796	51203	5784
1797	51227	5755
1798	51257	5726
1799	51280	5697
1800	51305	5668
1801	51332	5640
1802	51358	5611
1803	51375	5581
1804	51407	5553
1805	51431	5524
1806	51457	5495
1807	51473	5466
1808	51494	5436
1809	51510	5407
1810	51528	5377
1811	51552	5348
1812	51577	5319
1813	51601	5290
1814	51626	5262
1815	51648	5233
1816	51664	5203
1817	51690	5174
1818	51708	5145
1819	51733	5116
1820	51753	5087
1821	51777	5058
1822	51800	5029
1823	51822	5000
1824	51851	4972
1825	51877	4943
1826	51910	4915
1827	51933	4886
1828	51962	4858
1829	51996	4830
1830	52024	4801
1831	52053	4773
1832	52084	4745
1833	52114	4717
1834	52147	4688
1835	52175	4660
1836	52194	4631
1837	52213	4602
1838	52241	4573
1839	52267	4544
1840	52284	4515
1841	52311	4487
1842	52334	4458
1843	52360	4429
1844	52388	4401
1845	52408	4372
1846	52436	4343
1847	52467	4315
1848	52485	4286
1849	52511	4257
1850	52539	4229
1851	52569	4200
1852	52597	4172
1853	52623	4144
1854	52644	4115
1855	52673	4086
1856	52704	4058
1857	52729	4029
1858	52759	4001
1859	52790	3973
1860	52817	3945
1861	52842	3916
1862	52879	3888
1863	52899	3859
1864	52930	3831
1865	52955	3802
1866	52986	3774
1867	53010	3745
1868	53041	3717
1869	53058	3688
1870	53087	3660
1871	53115	3631
1872	53143	3603
1873	53175	3575
1874	53204	3546
1875	53232	3518
1876	53254	3489
1877	53278	3461
1878	53300	3432
1879	53322	3403
1880	53348	3375
1881	53374	3346
1882	53398	3317
1883	53415	3288
1884	53441	3260
1885	53458	3231
1886	53480	3202
1887	53497	3173
1888	53518	3144
1889	53534	3115
1890	53560	3087
1891	53586	3058
1892	53611	3030
1893	53638	3001
1894	53670	2973
1895	53700	2945
1896	53722	2916
1897	53739	2888
1898	53765	2859
1899	53789	2831
1900	53820	2802
1901	53845	2774
1902	53863	2745
1903	53889	2717
1904	53915	2688
1905	53973	2661
1906	53996	2633
1907	54021	2604
1908	54041	2576
1909	54065	2547
1910	54089	2519
1911	54118	2490
1912	54145	2462
1913	54164	2433
1914	54182	2404
1915	54211	2376
1916	54244	2348
1917	54269	2320
1918	54301	2292
1919	54329	2263
1920	54349	2235
1921	54381	2206
1922	54407	2178
1923	54429	2150
1924	54454	2121
1925	54486	2093
1926	54515	2065
1927	54540	2036
1928	54572	2008
1929	54605	1980
1930	54636	1952
1931	54663	1923
1932	54680	1895
1933	54704	1866
1934	54724	1838
1935	54750	1809
1936	54774	1781
1937	54790	1752
1938	54817	1724
1939	54845	1696
1940	54873	1667
1941	54902	1639
1942	54928	1611
1943	54958	1583
1944	54985	1554
1945	55007	1526
1946	55048	1498
1947	55070	1470
1948	55106	1441
1949	55134	1413
1950	55169	1385
1951	55198	1357
1952	55228	1329
1953	55258	1300
1954	55292	1272
1955	55315	1244
1956	55347	1216
1957	55374	1187
1958	55401	1159
1959	55430	1131
1960	55450	1102
1961	55484	1074
1962	55505	1046
1963	55531	1017
1964	55561	989
1965	55594	961
1966	55620	933
1967	55651	904
1968	55678	876
1969	55708	848
1970	55739	820
1971	55770	791
1972	55788	763
1973	55816	735
1974	55848	706
1975	55874	678
1976	55908	650
1977	55945	622
1978	55966	593
1979	56007	565
1980	56037	537
1981	56060	509
1982	56086	480
1983	56118	452
1984	56146	424
1985	56178	396
1986	56203	367
1987	56231	339
1988	56261	311
1989	56290	282
1990	56319	254
1991	56350	226
1992	56375	198
1993	56405	169
1994	56430	141
1995	56459	113
1996	56488	84
1997	56512	56
1998	56540	28
1999	56567	0
