iter	RMSE
860	24786.70733
861	24782.11205
862	24779.35816
863	24775.28398
864	24770.99886
865	24767.85136
866	24765.66201
867	24760.39698
868	24757.55281
869	24752.42941
870	24748.79669
871	24745.76484
872	24742.40725
873	24737.2164
874	24732.88308
875	24729.01481
876	24724.84409
877	24721.40035
878	24717.61452
879	24714.25266
880	24708.87003
881	24703.66318
882	24700.58894
883	24698.30229
884	24693.07073
885	24686.5502
886	24683.86666
887	24679.91222
888	24674.0389
889	24670.57571
890	24665.06351
891	24662.74187
892	24658.23411
893	24654.0648
894	24649.45868
895	24645.2125
896	24640.85053
897	24636.08536
898	24633.38562
899	24628.4048
900	24625.85855
901	24624.2655
902	24620.57422
903	24618.36789
904	24614.92732
905	24613.3679
906	24610.59537
907	24606.70281
908	24604.07105
909	24601.77359
910	24597.85136
911	24592.04366
912	24587.26163
913	24584.59519
914	24582.76452
915	24580.29911
916	24577.79441
917	24575.74147
918	24572.93829
919	24568.30931
920	24565.32502
921	24561.878
922	24560.45407
923	24557.35585
924	24553.06777
925	24548.18739
926	24542.91263
927	24537.30385
928	24530.88197
929	24526.71241
930	24521.7621
931	24518.85693
932	24513.49841
933	24507.65272
934	24500.25281
935	24493.97259
936	24489.7517
937	24482.82327
938	24481.51499
939	24475.67108
940	24470.61173
941	24464.63621
942	24458.95734
943	24455.14378
944	24453.57304
945	24449.82505
946	24446.73736
947	24441.50661
948	24436.00087
949	24433.59067
950	24429.74571
951	24424.63657
952	24418.90727
953	24416.37811
954	24413.5024
955	24409.39601
956	24406.60685
957	24403.92435
958	24398.93123
959	24395.74148
960	24390.96293
961	24386.98636
962	24384.71211
963	24382.533
964	24377.69969
965	24376.0025
966	24372.70774
967	24366.13521
968	24361.74262
969	24357.71082
970	24355.07622
971	24349.5089
972	24345.73013
973	24341.92238
974	24338.94099
975	24333.25918
976	24329.06721
977	24325.03168
978	24322.84455
979	24319.06004
980	24314.61525
981	24309.50307
982	24303.58893
983	24301.05356
984	24295.63236
985	24290.26482
986	24286.16851
987	24282.33589
988	24279.32775
989	24276.25144
990	24273.49542
991	24270.45718
992	24267.75541
993	24263.55265
994	24259.90631
995	24258.01707
996	24254.57351
997	24248.83096
998	24244.50065
999	24242.77115
1000	24240.87982
1001	24237.17265
1002	24234.51847
1003	24231.37346
1004	24227.99911
1005	24224.99301
1006	24221.68476
1007	24217.99819
1008	24214.83208
1009	24211.78946
1010	24209.04925
1011	24205.10519
1012	24203.29472
1013	24199.63526
1014	24197.30479
1015	24194.9862
1016	24192.66979
1017	24187.62031
1018	24186.68244
1019	24182.72834
1020	24179.0496
1021	24174.18389
1022	24172.12326
1023	24169.71713
1024	24166.21387
1025	24164.4392
1026	24159.68168
1027	24154.08865
1028	24150.79803
1029	24149.55781
1030	24147.40597
1031	24141.67953
1032	24139.18435
1033	24135.42903
1034	24132.56287
1035	24130.90573
1036	24128.36959
1037	24124.19096
1038	24121.2559
1039	24119.00786
1040	24115.85823
1041	24114.97723
1042	24113.25801
1043	24111.43148
1044	24107.02946
1045	24104.26785
1046	24101.20092
1047	24097.51665
1048	24093.97293
1049	24091.98657
1050	24090.40517
1051	24088.57591
1052	24086.38798
1053	24082.99323
1054	24081.95111
1055	24078.8018
1056	24077.06782
1057	24072.77088
1058	24070.29417
1059	24066.87201
1060	24064.37562
1061	24061.74414
1062	24060.45727
1063	24058.53612
1064	24054.60471
1065	24051.21021
1066	24046.70415
1067	24042.34608
1068	24039.58067
1069	24035.94887
1070	24032.42177
1071	24027.83934
1072	24025.1233
1073	24023.19356
1074	24020.90302
1075	24017.16541
1076	24012.01692
1077	24009.55826
1078	24006.81761
1079	24003.53725
1080	24001.87295
1081	23999.32799
1082	23995.24158
1083	23992.40523
1084	23989.63603
1085	23987.00816
1086	23984.77616
1087	23981.67275
1088	23977.90488
1089	23975.64981
1090	23972.79751
1091	23968.50009
1092	23964.87186
1093	23961.25471
1094	23959.08455
1095	23956.24865
1096	23954.38273
1097	23952.55772
1098	23949.55353
1099	23945.89415
1100	23943.33377
1101	23939.26576
1102	23936.27932
1103	23933.06975
1104	23928.82471
1105	23927.11763
1106	23925.47767
1107	23922.82271
1108	23918.33447
1109	23916.53569
1110	23913.42316
1111	23911.5832
1112	23907.66633
1113	23905.3048
1114	23900.19388
1115	23898.35462
1116	23893.86821
1117	23891.24359
1118	23888.60136
1119	23885.51224
1120	23881.75784
1121	23877.76476
1122	23873.98346
1123	23871.69402
1124	23869.91336
1125	23866.2004
1126	23863.27481
1127	23860.72474
1128	23859.74543
1129	23854.74143
1130	23852.47995
1131	23848.94287
1132	23844.21933
1133	23841.27669
1134	23839.27784
1135	23836.77157
1136	23834.04568
1137	23830.82566
1138	23828.19782
1139	23827.35366
1140	23825.43038
1141	23820.64819
1142	23818.1982
1143	23817.26724
1144	23813.94962
1145	23812.71301
1146	23808.82234
1147	23807.72782
1148	23805.34536
1149	23801.47849
1150	23800.68426
1151	23798.99303
1152	23795.45654
1153	23791.17384
1154	23786.43696
1155	23783.54941
1156	23780.99266
1157	23777.63907
1158	23774.4671
1159	23772.2464
1160	23769.20045
1161	23766.5616
1162	23765.3734
1163	23764.43516
1164	23763.12249
1165	23758.44562
1166	23756.28128
1167	23753.29841
1168	23751.15804
1169	23747.7823
1170	23743.52385
1171	23740.78352
1172	23739.00151
1173	23737.60456
1174	23734.7329
1175	23733.43998
1176	23730.52601
1177	23728.60805
1178	23724.82715
1179	23723.12929
1180	23721.68958
1181	23720.19583
1182	23718.04055
1183	23713.99652
1184	23710.22334
1185	23707.44097
1186	23706.2044
1187	23704.04916
1188	23700.33161
1189	23698.62182
1190	23696.87452
1191	23693.23644
1192	23691.44254
1193	23688.19978
1194	23686.59565
1195	23683.34746
1196	23680.73644
1197	23676.9065
1198	23673.59844
1199	23669.31078
1200	23665.96517
1201	23663.03856
1202	23658.85922
1203	23655.56652
1204	23652.83038
1205	23651.09978
1206	23647.3188
1207	23645.60599
1208	23643.32856
1209	23641.25131
1210	23639.1085
1211	23636.9044
1212	23635.72293
1213	23632.82016
1214	23630.55105
1215	23626.84286
1216	23625.30237
1217	23623.66523
1218	23620.47348
1219	23618.22067
1220	23616.13499
1221	23613.59249
1222	23609.19022
1223	23607.62279
1224	23605.60408
1225	23603.99865
1226	23602.42025
1227	23599.31772
1228	23596.05538
1229	23593.85525
1230	23592.74845
1231	23591.75111
1232	23588.30265
1233	23585.91962
1234	23584.41613
1235	23582.93143
1236	23578.47601
1237	23576.42823
1238	23574.08951
1239	23570.54576
1240	23568.00795
1241	23566.60189
1242	23563.45405
1243	23560.16704
1244	23558.04714
1245	23555.26896
1246	23553.48283
1247	23550.94116
1248	23548.22476
1249	23546.78299
1250	23543.32835
1251	23540.33475
1252	23536.92448
1253	23535.19404
1254	23532.30652
1255	23530.90754
1256	23527.27913
1257	23526.01399
1258	23523.45483
1259	23521.10732
1260	23518.04902
1261	23513.75669
1262	23512.08978
1263	23510.21586
1264	23508.68234
1265	23505.71428
1266	23503.15076
1267	23500.23217
1268	23497.3355
1269	23496.23683
1270	23494.21836
1271	23492.37904
1272	23490.08959
1273	23487.27157
1274	23483.29704
1275	23481.84995
1276	23479.07049
1277	23476.26993
1278	23472.63562
1279	23471.39251
1280	23468.3011
1281	23465.47492
1282	23463.00004
1283	23460.10202
1284	23458.57093
1285	23454.40607
1286	23451.17732
1287	23449.81715
1288	23447.99696
1289	23446.53099
1290	23444.42229
1291	23440.28167
1292	23439.00294
1293	23434.9392
1294	23433.70562
1295	23430.31366
1296	23428.23663
1297	23423.57686
1298	23420.88449
1299	23419.16886
1300	23416.79364
1301	23413.45301
1302	23410.69501
1303	23406.61864
1304	23406.07783
1305	23402.58124
1306	23399.79029
1307	23398.61042
1308	23395.38034
1309	23393.34679
1310	23389.78008
1311	23387.47079
1312	23383.71469
1313	23382.43045
1314	23379.46375
1315	23376.40953
1316	23373.84722
1317	23371.5785
1318	23369.2826
1319	23367.09845
1320	23365.11144
1321	23361.9536
1322	23359.61447
1323	23358.89794
1324	23355.89447
1325	23353.54565
1326	23352.08167
1327	23350.32959
1328	23348.47131
1329	23346.59102
1330	23342.98505
1331	23341.1349
1332	23339.31874
1333	23338.38827
1334	23335.68268
1335	23332.60351
1336	23330.66259
1337	23328.01529
1338	23326.86756
1339	23324.6016
1340	23322.05405
1341	23320.92596
1342	23318.73753
1343	23315.71526
1344	23313.11511
1345	23309.64032
1346	23305.72083
1347	23302.41637
1348	23300.48426
1349	23297.63701
1350	23295.37672
1351	23293.38357
1352	23291.39167
1353	23288.141
1354	23284.51321
1355	23281.69413
1356	23280.1132
1357	23276.7647
1358	23273.79732
1359	23270.24587
1360	23268.04666
1361	23264.29924
1362	23262.37368
1363	23259.20361
1364	23256.73579
1365	23253.82266
1366	23251.37713
1367	23249.43536
1368	23248.05503
1369	23244.79612
1370	23242.34679
1371	23239.67012
1372	23237.41432
1373	23235.24035
1374	23233.14507
1375	23232.18589
1376	23229.44757
1377	23225.80502
1378	23223.81839
1379	23220.12855
1380	23218.02573
1381	23216.65198
1382	23214.36051
1383	23212.50551
1384	23210.44293
1385	23208.41737
1386	23205.40039
1387	23202.33435
1388	23200.57934
1389	23197.30796
1390	23194.23489
1391	23191.92279
1392	23190.19302
1393	23189.55239
1394	23187.37376
1395	23185.33305
1396	23183.3356
1397	23180.79088
1398	23178.56838
1399	23175.70485
1400	23173.47646
1401	23169.71053
1402	23168.77498
1403	23166.59397
1404	23164.15186
1405	23161.87204
1406	23160.6976
1407	23157.20847
1408	23155.64494
1409	23153.75011
1410	23151.47479
1411	23150.14884
1412	23146.72324
1413	23144.82614
1414	23142.70105
1415	23140.31222
1416	23138.59375
1417	23136.89656
1418	23134.42972
1419	23132.74242
1420	23131.39626
1421	23130.13987
1422	23128.12213
1423	23125.82748
1424	23123.19635
1425	23121.94539
1426	23118.69773
1427	23116.3024
1428	23115.59596
1429	23114.99341
1430	23113.00813
1431	23110.08934
1432	23106.34604
1433	23103.55813
1434	23101.20544
1435	23099.39913
1436	23097.15887
1437	23094.86766
1438	23093.67389
1439	23090.64328
1440	23088.97695
1441	23087.77752
1442	23086.04675
1443	23085.09421
1444	23082.84923
1445	23081.18194
1446	23079.50653
1447	23076.63274
1448	23075.61853
1449	23073.23801
1450	23070.45486
1451	23068.33196
1452	23066.44425
1453	23065.32979
1454	23063.44537
1455	23061.18558
1456	23060.10642
1457	23058.42783
1458	23055.70964
1459	23053.64679
1460	23051.96429
1461	23050.09878
1462	23047.74333
1463	23044.50119
1464	23042.85759
1465	23039.79748
1466	23038.03677
1467	23035.73391
1468	23033.45906
1469	23031.81653
1470	23030.19856
1471	23027.59239
1472	23026.52566
1473	23024.51847
1474	23021.83909
1475	23020.24072
1476	23017.92324
1477	23016.1155
1478	23013.4879
1479	23011.79404
1480	23010.21558
1481	23008.00979
1482	23007.14724
1483	23005.42947
1484	23004.84079
1485	23003.73492
1486	23002.70245
1487	23000.6233
1488	22998.64535
1489	22996.07509
1490	22993.05451
1491	22989.84335
1492	22986.81554
1493	22985.66541
1494	22984.49857
1495	22981.36128
1496	22979.62881
1497	22976.99172
1498	22975.1518
1499	22971.94789
1500	22968.97746
1501	22966.9732
1502	22965.33292
1503	22962.22672
1504	22961.07009
1505	22960.17661
1506	22956.7841
1507	22954.87322
1508	22952.96217
1509	22950.87666
1510	22949.01045
1511	22947.4109
1512	22945.88611
1513	22942.77958
1514	22940.87829
1515	22938.19759
1516	22936.59371
1517	22934.96353
1518	22933.45629
1519	22931.96734
1520	22930.90918
1521	22929.26503
1522	22928.77937
1523	22925.65963
1524	22924.26916
1525	22922.80544
1526	22920.98453
1527	22919.5311
1528	22916.91222
1529	22914.39503
1530	22912.25357
1531	22909.65576
1532	22907.81921
1533	22906.01745
1534	22904.6395
1535	22903.18152
1536	22901.5814
1537	22898.7036
1538	22897.12588
1539	22894.56287
1540	22891.68921
1541	22889.52043
1542	22887.94585
1543	22886.05835
1544	22883.91806
1545	22881.95319
1546	22880.19229
1547	22878.4532
1548	22876.81247
1549	22875.14942
1550	22873.61823
1551	22871.11306
1552	22869.79108
1553	22868.07828
1554	22866.77508
1555	22865.10424
1556	22864.25535
1557	22860.61735
1558	22856.98214
1559	22854.6954
1560	22851.69729
1561	22850.01274
1562	22848.35512
1563	22846.75911
1564	22844.73769
1565	22843.95605
1566	22842.20127
1567	22840.67864
1568	22838.9917
1569	22836.9515
1570	22834.52665
1571	22833.63449
1572	22831.51264
1573	22829.09891
1574	22828.46941
1575	22826.78818
1576	22825.29849
1577	22822.85478
1578	22821.56972
1579	22820.29721
1580	22818.69847
1581	22818.06561
1582	22815.91684
1583	22814.48147
1584	22811.86892
1585	22809.8338
1586	22808.06265
1587	22807.12447
1588	22806.36185
1589	22805.61038
1590	22804.08678
1591	22802.83551
1592	22802.08155
1593	22800.37225
1594	22798.6498
1595	22797.65859
1596	22795.86101
1597	22793.98188
1598	22792.74968
1599	22791.20071
1600	22790.2209
1601	22788.38381
1602	22786.70565
1603	22786.3026
1604	22785.08791
1605	22782.70131
1606	22780.85478
1607	22778.79609
1608	22777.32435
1609	22775.66527
1610	22773.32885
1611	22772.00633
1612	22771.27237
1613	22769.64336
1614	22767.12323
1615	22765.68926
1616	22762.80511
1617	22761.05881
1618	22759.15221
1619	22757.12541
1620	22754.93235
1621	22754.32989
1622	22752.32498
1623	22750.77903
1624	22747.56792
1625	22745.95066
1626	22744.85232
1627	22744.49582
1628	22741.09696
1629	22738.63353
1630	22736.31981
1631	22734.96047
1632	22732.7134
1633	22731.15041
1634	22728.89748
1635	22727.73025
1636	22724.91591
1637	22722.65375
1638	22721.12204
1639	22718.51249
1640	22715.83805
1641	22712.94757
1642	22712.35798
1643	22711.38702
1644	22710.22695
1645	22709.33038
1646	22707.30664
1647	22705.70624
1648	22703.84015
1649	22702.44396
1650	22700.81073
1651	22699.75346
1652	22697.02826
1653	22696.44807
1654	22694.13272
1655	22692.52808
1656	22690.86864
1657	22689.38274
1658	22687.80238
1659	22685.97887
1660	22684.34586
1661	22683.24335
1662	22681.58889
1663	22679.39486
1664	22677.59355
1665	22676.34918
